example_index,key,video_id,question,choices,task,correct_choice,pred112,pred224,acc112,acc224,gold_label,gate_column,gate_threshold,low_confidence_when,gate_fs,challenger_fs,default_gate_value,default_low_confidence,default_challenger_agree,fs224_gate_value,fs224_low_confidence,fs112_fs224_agree,verifier,decision,pred_label,verifier_choice,verifier_confidence,verifier_reason,min_fs112_verifier_confidence,fs112_confidence_fallback,fs112_confidence_fallback_reason,parse_error,default_fs,routed_fs,routed_acc,selective_oracle_fs,selective_oracle_acc,full_oracle_acc,source_112,source_224,raw_response,_routed_row_index,latency_case,latency_sample_index,case_full_count,case_full_ratio,case_sample_count,full_total_count,sample_seed
430,"{""choices"": ""[\""They visit different places, including a theater, the national museum, and a restaurant\"", \""They eat at different places, including a restaurant, a local shop, and a gelato shop\"", \""They eat at different places, including a restaurant, a local shop, and a coffee shop\"", \""They visit different places, including a theater, the national museum, and an abandoned amusement park\""]"", ""correct_choice"": ""D"", ""question"": ""After exiting the airport, what does the vlogger team do before seeking directions from an elder?"", ""video_id"": ""_T2Avd3tFHc""}",_T2Avd3tFHc,"After exiting the airport, what does the vlogger team do before seeking directions from an elder?","[""They visit different places, including a theater, the national museum, and a restaurant"", ""They eat at different places, including a restaurant, a local shop, and a gelato shop"", ""They eat at different places, including a restaurant, a local shop, and a coffee shop"", ""They visit different places, including a theater, the national museum, and an abandoned amusement park""]","summarization, event understanding",D,A,A,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.2624601423740387,True,True,0.2624601423740387,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,,430,case2_low_confidence_agree,26,185,0.2503382950,30,739,2026
514,"{""choices"": ""[\""Sea, rocks and mountain\"", \""Sea, beach and mountain\"", \""Sea, beach and trees\"", \""Sea, rocks and trees\""]"", ""correct_choice"": ""A"", ""question"": ""After the vlogger sees a dog with an advertisement from the company named Smitten, camera changes to the scene with ___."", ""video_id"": ""hROKtPqktO8""}",hROKtPqktO8,"After the vlogger sees a dog with an advertisement from the company named Smitten, camera changes to the scene with ___.","[""Sea, rocks and mountain"", ""Sea, beach and mountain"", ""Sea, beach and trees"", ""Sea, rocks and trees""]","event understanding, entity recognition",A,A,A,1.0,1.0,tie,prob_margin,0.3,lt,224,112,0.16766169667243958,True,True,0.16766169667243958,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,0.0,False,,,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,,514,case2_low_confidence_agree,27,185,0.2503382950,30,739,2026
476,"{""choices"": ""[\""Fork\"", \""Hand and fork\"", \""Hand, fork and knife\"", \""Hand\""]"", ""correct_choice"": ""B"", ""question"": ""How does the vlogger eat the grilled lobster?"", ""video_id"": ""evYm0cELO3I""}",evYm0cELO3I,How does the vlogger eat the grilled lobster?,"[""Fork"", ""Hand and fork"", ""Hand, fork and knife"", ""Hand""]",entity recognition,B,C,C,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.12554976344108582,True,True,0.12554976344108582,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,,476,case2_low_confidence_agree,28,185,0.2503382950,30,739,2026
96,"{""choices"": ""[\""4\"", \""3\"", \""1\"", \""8\""]"", ""correct_choice"": ""A"", ""question"": ""How many hosts didn't wear any badges on their chests?"", ""video_id"": ""8QdE--Y-x7U""}",8QdE--Y-x7U,How many hosts didn't wear any badges on their chests?,"[""4"", ""3"", ""1"", ""8""]","reasoning, entity recognition",A,C,C,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.10698920488357544,True,True,0.10698920488357544,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,,96,case2_low_confidence_agree,29,185,0.2503382950,30,739,2026
512,"{""choices"": ""[\""9 a.m\"", \""10 a.m\"", \""9.30 a.m\"", \""8 a.m\""]"", ""correct_choice"": ""D"", ""question"": ""When does the vlogger go out again?"", ""video_id"": ""gbDR39yIs3Y""}",gbDR39yIs3Y,When does the vlogger go out again?,"[""9 a.m"", ""10 a.m"", ""9.30 a.m"", ""8 a.m""]",key information retrieval,D,C,A,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.042846620082855225,True,False,0.042846620082855225,True,False,llm,llm_verifier_disagreement,route_112,Y,0.82,"Y has higher top1_prob and much larger prob_margin, with lower entropy.",0.0,False,,,224,112,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.82,""reason"":""Y has higher top1_prob and much larger prob_margin, with lower entropy.""}",512,case3_low_confidence_disagree,0,150,0.2029769959,30,739,2026
702,"{""choices"": ""[\""SERGEY SARANCHA\"", \""PAUL AGATE\"", \""ALI ARIF\"", \""ROGER MIDDLETON\""]"", ""correct_choice"": ""D"", ""question"": ""Who was the man who spoke between LORETTA NAPOLEONI and ATEPHEN ASKINS?"", ""video_id"": ""vaL_vSdZKZo""}",vaL_vSdZKZo,Who was the man who spoke between LORETTA NAPOLEONI and ATEPHEN ASKINS?,"[""SERGEY SARANCHA"", ""PAUL AGATE"", ""ALI ARIF"", ""ROGER MIDDLETON""]","entity recognition, key information retrieval",D,D,C,1.0,0.0,route_112,prob_margin,0.3,lt,224,112,0.0,True,False,0.0,True,False,llm,llm_verifier_disagreement,route_112,X,0.67,X has higher top1_prob and a clear prob_margin advantage; entropy is slightly better too.,0.0,False,,,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.67,""reason"":""X has higher top1_prob and a clear prob_margin advantage; entropy is slightly better too.""}",702,case3_low_confidence_disagree,1,150,0.2029769959,30,739,2026
647,"{""choices"": ""[\""Transported to the destination in a box via cruise ship\"", \""Transported to the island in a box via helicopter\"", \""Transported to the island from an inflatable rubber boat\"", \""Transported to the destination from the mainland by pickup truck\""]"", ""correct_choice"": ""B"", ""question"": ""How are the photographer's equipment transported to the island?"", ""video_id"": ""uW9mcG0rdLY""}",uW9mcG0rdLY,How are the photographer's equipment transported to the island?,"[""Transported to the destination in a box via cruise ship"", ""Transported to the island in a box via helicopter"", ""Transported to the island from an inflatable rubber boat"", ""Transported to the destination from the mainland by pickup truck""]",reasoning,B,B,A,1.0,0.0,route_112,prob_margin,0.3,lt,224,112,0.1081346869468689,True,False,0.1081346869468689,True,False,llm,llm_verifier_disagreement,route_112,X,0.98,"X has much higher top1_prob and prob_margin, with lower entropy, indicating stronger support.",0.0,False,,,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.98,""reason"":""X has much higher top1_prob and prob_margin, with lower entropy, indicating stronger support.""}",647,case3_low_confidence_disagree,2,150,0.2029769959,30,739,2026
165,"{""choices"": ""[\""Two teenage males\"", \""Two teenage females\"", \""Two elderly females\"", \""A teenage female, a teenage male\""]"", ""correct_choice"": ""B"", ""question"": ""Who is the earliest character in the entire video?"", ""video_id"": ""FaV0tIaWWEg""}",FaV0tIaWWEg,Who is the earliest character in the entire video?,"[""Two teenage males"", ""Two teenage females"", ""Two elderly females"", ""A teenage female, a teenage male""]",entity recognition,B,C,D,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.25208401679992676,True,False,0.25208401679992676,True,False,llm,llm_verifier_disagreement,route_112,X,0.57,"X has slightly higher top1_prob and prob_margin, and lower entropy, so it is marginally more confident overall.",0.0,False,,,224,112,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.57,""reason"":""X has slightly higher top1_prob and prob_margin, and lower entropy, so it is marginally more confident overall.""}",165,case3_low_confidence_disagree,3,150,0.2029769959,30,739,2026
553,"{""choices"": ""[\""NEW LAWSUIT ACCUSES DIDDY OF AIDING ANDABETTING HIS SON IN SEX ASSAULT ON A YACHT\"", \""FIGHTS FOR HER SON'S RETURN HOME\"", \""TOURISTS FLOCK TO LOCATIONS ALONGTHE SOLAR ECLIPSE PATH OF TOTALITY\"", \""MOTHER OF HOSTAGE TAKEN BY HAMAS FIGHTS FOR HER SON'S RETURN HOME\""]"", ""correct_choice"": ""A"", ""question"": ""What events does the reporter, who is wearing a yellow dress, report about in the restaurant?"", ""video_id"": ""moALQl818ZY""}",moALQl818ZY,"What events does the reporter, who is wearing a yellow dress, report about in the restaurant?","[""NEW LAWSUIT ACCUSES DIDDY OF AIDING ANDABETTING HIS SON IN SEX ASSAULT ON A YACHT"", ""FIGHTS FOR HER SON'S RETURN HOME"", ""TOURISTS FLOCK TO LOCATIONS ALONGTHE SOLAR ECLIPSE PATH OF TOTALITY"", ""MOTHER OF HOSTAGE TAKEN BY HAMAS FIGHTS FOR HER SON'S RETURN HOME""]","entity recognition, event understanding, key information retrieval",A,D,A,0.0,1.0,route_224,prob_margin,0.3,lt,224,112,0.0,True,False,0.0,True,False,llm,llm_verifier_disagreement,route_112,Y,0.67,Y has higher top1_prob and much better prob_margin; overall confidence features favor Y despite similar entropy.,0.0,False,,,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has higher top1_prob and much better prob_margin; overall confidence features favor Y despite similar entropy.""}",553,case3_low_confidence_disagree,4,150,0.2029769959,30,739,2026
660,"{""choices"": ""[\""Boss Baby\"", \""Zoey\"", \""JJ\"", \""Pablo\""]"", ""correct_choice"": ""B"", ""question"": ""Who is the third kid to slide into the pool?"", ""video_id"": ""uusf1qG_uZ4""}",uusf1qG_uZ4,Who is the third kid to slide into the pool?,"[""Boss Baby"", ""Zoey"", ""JJ"", ""Pablo""]",entity recognition,B,B,C,1.0,0.0,route_112,prob_margin,0.3,lt,224,112,0.09554648399353027,True,False,0.09554648399353027,True,False,llm,llm_verifier_disagreement,route_224,X,0.61,"X has higher top1_prob and lower entropy overall, despite Y's slightly better margin.",0.0,False,,,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.61,""reason"":""X has higher top1_prob and lower entropy overall, despite Y's slightly better margin.""}",660,case3_low_confidence_disagree,5,150,0.2029769959,30,739,2026
631,"{""choices"": ""[\""Church\"", \""Hotel\"", \""Mall\"", \""Subway station\""]"", ""correct_choice"": ""A"", ""question"": ""Where does the vlogger go after crossing the street that has a no parking sign?"", ""video_id"": ""tH_5YbklevQ""}",tH_5YbklevQ,Where does the vlogger go after crossing the street that has a no parking sign?,"[""Church"", ""Hotel"", ""Mall"", ""Subway station""]","event understanding, key information retrieval",A,D,B,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.13605281710624695,True,False,0.13605281710624695,True,False,llm,llm_verifier_disagreement,route_112,X,0.61,"X has slightly higher top1_prob and prob_margin, with essentially similar entropy.",0.0,False,,,224,112,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.61,""reason"":""X has slightly higher top1_prob and prob_margin, with essentially similar entropy.""}",631,case3_low_confidence_disagree,6,150,0.2029769959,30,739,2026
509,"{""choices"": ""[\""Do the laundry, wash her face, brush her teeth, comb her hair, and apply makeup\"", \""Wash her face, brush her teeth, and comb her hair\"", \""Do the laundry, wash her face, brush her teeth, and apply makeup\"", \""Do the laundry, wash her face, brush her teeth, and comb her hair\""]"", ""correct_choice"": ""D"", ""question"": ""What does the vlogger do in the washroom when she gets up?"", ""video_id"": ""gbDR39yIs3Y""}",gbDR39yIs3Y,What does the vlogger do in the washroom when she gets up?,"[""Do the laundry, wash her face, brush her teeth, comb her hair, and apply makeup"", ""Wash her face, brush her teeth, and comb her hair"", ""Do the laundry, wash her face, brush her teeth, and apply makeup"", ""Do the laundry, wash her face, brush her teeth, and comb her hair""]","event understanding, summarization",D,A,B,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.1312374472618103,True,False,0.1312374472618103,True,False,llm,llm_verifier_disagreement,route_224,Y,0.72,"Y has higher top1_prob and much larger prob_margin, with slightly lower entropy, so it looks more confident overall.",0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.72,""reason"":""Y has higher top1_prob and much larger prob_margin, with slightly lower entropy, so it looks more confident overall.""}",509,case3_low_confidence_disagree,7,150,0.2029769959,30,739,2026
668,"{""choices"": ""[\""Three\"", \""Five\"", \""Six\"", \""Four\""]"", ""correct_choice"": ""B"", ""question"": ""How many dogs does Diana Vedyashinka perform with?"", ""video_id"": ""vZV2WCKMsKs""}",vZV2WCKMsKs,How many dogs does Diana Vedyashinka perform with?,"[""Three"", ""Five"", ""Six"", ""Four""]",event understanding,B,D,A,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.12062519788742065,True,False,0.12062519788742065,True,False,llm,llm_verifier_disagreement,route_112,Y,0.82,"Y has substantially higher top1_prob and prob_margin, with lower entropy overall.",0.0,False,,,224,112,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.82,""reason"":""Y has substantially higher top1_prob and prob_margin, with lower entropy overall.""}",668,case3_low_confidence_disagree,8,150,0.2029769959,30,739,2026
374,"{""choices"": ""[\""Pink\"", \""Black\"", \""White\"", \""Blue\""]"", ""correct_choice"": ""A"", ""question"": ""What color of the jacket does Sophia wear when she sees the crane status?"", ""video_id"": ""USfvmoalqsw""}",USfvmoalqsw,What color of the jacket does Sophia wear when she sees the crane status?,"[""Pink"", ""Black"", ""White"", ""Blue""]","event understanding, entity recognition",A,A,D,1.0,0.0,route_112,prob_margin,0.3,lt,224,112,0.22129854559898376,True,False,0.22129854559898376,True,False,llm,llm_verifier_disagreement,route_224,X,0.62,"X has higher top1_prob and prob_margin, and lower entropy than Y.",0.0,False,,,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.62,""reason"":""X has higher top1_prob and prob_margin, and lower entropy than Y.""}",374,case3_low_confidence_disagree,9,150,0.2029769959,30,739,2026
546,"{""choices"": ""[\""Get the ball\"", \""High fives\"", \""Kick the ball\"", \""Shooting\""]"", ""correct_choice"": ""A"", ""question"": ""What are the actions of people in the first picture in the The Five Thing #4?"", ""video_id"": ""moALQl818ZY""}",moALQl818ZY,What are the actions of people in the first picture in the The Five Thing #4?,"[""Get the ball"", ""High fives"", ""Kick the ball"", ""Shooting""]",entity recognition,A,A,B,1.0,0.0,route_112,prob_margin,0.3,lt,224,112,0.036759257316589355,True,False,0.036759257316589355,True,False,llm,llm_verifier_disagreement,route_112,X,0.58,"X has slightly higher top1_prob and prob_margin, with marginally lower entropy.",0.0,False,,,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.58,""reason"":""X has slightly higher top1_prob and prob_margin, with marginally lower entropy.""}",546,case3_low_confidence_disagree,10,150,0.2029769959,30,739,2026
622,"{""choices"": ""[\""Red\"", \""Black\"", \""Dark blue\"", \""White\""]"", ""correct_choice"": ""C"", ""question"": ""What color hat is the person communicating with the vlogger wearing before entering the national monument?"", ""video_id"": ""tH_5YbklevQ""}",tH_5YbklevQ,What color hat is the person communicating with the vlogger wearing before entering the national monument?,"[""Red"", ""Black"", ""Dark blue"", ""White""]",entity recognition,C,D,A,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.05038192868232727,True,False,0.05038192868232727,True,False,llm,llm_verifier_disagreement,route_112,X,0.67,"X has higher top1_prob and much larger prob_margin, with slightly lower entropy than Y.",0.0,False,,,224,112,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.67,""reason"":""X has higher top1_prob and much larger prob_margin, with slightly lower entropy than Y.""}",622,case3_low_confidence_disagree,11,150,0.2029769959,30,739,2026
665,"{""choices"": ""[\""She receives a hefty fine by mistake\"", \""She goes through a breakup\"", \""She doesn't like these kids\"", \""She doesn't like her job\""]"", ""correct_choice"": ""A"", ""question"": ""Why is the daycare teacher very irritable with the kids?"", ""video_id"": ""uusf1qG_uZ4""}",uusf1qG_uZ4,Why is the daycare teacher very irritable with the kids?,"[""She receives a hefty fine by mistake"", ""She goes through a breakup"", ""She doesn't like these kids"", ""She doesn't like her job""]",reasoning,A,A,C,1.0,0.0,route_112,prob_margin,0.3,lt,224,112,0.10698920488357544,True,False,0.10698920488357544,True,False,llm,llm_verifier_disagreement,route_112,X,0.62,X has higher top1_prob and a notably larger prob_margin; entropy is only slightly better for Y.,0.0,False,,,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.62,""reason"":""X has higher top1_prob and a notably larger prob_margin; entropy is only slightly better for Y.""}",665,case3_low_confidence_disagree,12,150,0.2029769959,30,739,2026
666,"{""choices"": ""[\""Four\"", \""One\"", \""Three\"", \""Two\""]"", ""correct_choice"": ""A"", ""question"": ""How many \""Yes\""does Bogart get?"", ""video_id"": ""vZV2WCKMsKs""}",vZV2WCKMsKs,"How many ""Yes""does Bogart get?","[""Four"", ""One"", ""Three"", ""Two""]",event understanding,A,C,D,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.08034226298332214,True,False,0.08034226298332214,True,False,llm,llm_verifier_disagreement,route_224,X,0.56,"X has slightly higher top1_prob and margin, and lower entropy than Y.",0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.56,""reason"":""X has slightly higher top1_prob and margin, and lower entropy than Y.""}",666,case3_low_confidence_disagree,13,150,0.2029769959,30,739,2026
39,"{""choices"": ""[\""River Politics\"", \""Electricity Tarrif Hike\"", \""Lagos Market Fire Aftermath\"", \""Drug Trafficking\""]"", ""correct_choice"": ""A"", ""question"": ""In which topic does a man wearing a beige cowboy hat, standing in front of a green podium appear while talking to a red microphone?"", ""video_id"": ""20lTg3yUrO4""}",20lTg3yUrO4,"In which topic does a man wearing a beige cowboy hat, standing in front of a green podium appear while talking to a red microphone?","[""River Politics"", ""Electricity Tarrif Hike"", ""Lagos Market Fire Aftermath"", ""Drug Trafficking""]","event understanding, entity recognition",A,C,A,0.0,1.0,route_224,prob_margin,0.3,lt,224,112,0.18620342016220093,True,False,0.18620342016220093,True,False,llm,llm_verifier_disagreement,route_112,X,0.97,"X has much stronger confidence: higher top1_prob and margin, lower entropy.",0.0,False,,,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.97,""reason"":""X has much stronger confidence: higher top1_prob and margin, lower entropy.""}",39,case3_low_confidence_disagree,14,150,0.2029769959,30,739,2026
314,"{""choices"": ""[\""She is in a daze\"", \""She is sleeping\"", \""She is looking at the mirror\"", \""She is playing\""]"", ""correct_choice"": ""C"", ""question"": ""What does the fairy do on a stone near a river when the doll is floating on the river?"", ""video_id"": ""SRq0weUKskM""}",SRq0weUKskM,What does the fairy do on a stone near a river when the doll is floating on the river?,"[""She is in a daze"", ""She is sleeping"", ""She is looking at the mirror"", ""She is playing""]",event understanding,C,A,D,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.14307019114494324,True,False,0.14307019114494324,True,False,llm,llm_verifier_disagreement,route_224,X,0.57,"X has slightly better margin and lower entropy overall, despite Y's marginally higher top1_prob.",0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.57,""reason"":""X has slightly better margin and lower entropy overall, despite Y's marginally higher top1_prob.""}",314,case3_low_confidence_disagree,15,150,0.2029769959,30,739,2026
173,"{""choices"": ""[\""They are sleeping\"", \""They are fighting\"", \""They are mating\"", \""They are hunting\""]"", ""correct_choice"": ""A"", ""question"": ""What are the two deer seen in the first half of the video doing?"", ""video_id"": ""GcRKREorGSc""}",GcRKREorGSc,What are the two deer seen in the first half of the video doing?,"[""They are sleeping"", ""They are fighting"", ""They are mating"", ""They are hunting""]",reasoning,A,B,A,0.0,1.0,route_224,prob_margin,0.3,lt,224,112,0.26461975276470184,True,False,0.26461975276470184,True,False,llm,llm_verifier_disagreement,route_112,X,0.62,"X has slightly stronger confidence on top1_prob and margin, and lower entropy than Y.",0.0,False,,,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.62,""reason"":""X has slightly stronger confidence on top1_prob and margin, and lower entropy than Y.""}",173,case3_low_confidence_disagree,16,150,0.2029769959,30,739,2026
73,"{""choices"": ""[\""5\"", \""3\"", \""4\"", \""2\""]"", ""correct_choice"": ""C"", ""question"": ""How many times has Ronaldo been on stage?"", ""video_id"": ""7HjNIPIgUg4""}",7HjNIPIgUg4,How many times has Ronaldo been on stage?,"[""5"", ""3"", ""4"", ""2""]",event understanding,C,B,D,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.2525099217891693,True,False,0.2525099217891693,True,False,llm,llm_verifier_disagreement,route_224,Y,0.82,"Y has stronger top1_prob and margin, with lower entropy overall.",0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.82,""reason"":""Y has stronger top1_prob and margin, with lower entropy overall.""}",73,case3_low_confidence_disagree,17,150,0.2029769959,30,739,2026
154,"{""choices"": ""[\""The coach wearing the denim jacket\"", \""The coach wearing the floral sweater\"", \""The coach wearing the black jacket\"", \""The coach wearing the pink dress\""]"", ""correct_choice"": ""D"", ""question"": ""Who is the first coach to turn around during the third contestant's performance?"", ""video_id"": ""EwskdNETNx8""}",EwskdNETNx8,Who is the first coach to turn around during the third contestant's performance?,"[""The coach wearing the denim jacket"", ""The coach wearing the floral sweater"", ""The coach wearing the black jacket"", ""The coach wearing the pink dress""]",event understanding,D,D,C,1.0,0.0,route_112,prob_margin,0.3,lt,224,112,0.08964809775352478,True,False,0.08964809775352478,True,False,llm,llm_verifier_disagreement,route_112,X,0.58,"X has slightly higher top1_prob and margin, with marginally lower entropy overall.",0.0,False,,,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.58,""reason"":""X has slightly higher top1_prob and margin, with marginally lower entropy overall.""}",154,case3_low_confidence_disagree,18,150,0.2029769959,30,739,2026
555,"{""choices"": ""[\""1 to another 1\"", \""1 to 3\"", \""1 to 2\"", \""1 to 2\""]"", ""correct_choice"": ""D"", ""question"": ""What is the change in the number of camera images when the scene of a woman, who is interviewed with words of 'LEBANON, NJ 5:06PM' switched?"", ""video_id"": ""moALQl818ZY""}",moALQl818ZY,"What is the change in the number of camera images when the scene of a woman, who is interviewed with words of 'LEBANON, NJ 5:06PM' switched?","[""1 to another 1"", ""1 to 3"", ""1 to 2"", ""1 to 2""]","entity recognition, key information retrieval",D,C,B,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.07672661542892456,True,False,0.07672661542892456,True,False,llm,llm_verifier_disagreement,route_224,X,0.58,"X has slightly higher top1_prob and prob_margin, with marginally lower entropy overall.",0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.58,""reason"":""X has slightly higher top1_prob and prob_margin, with marginally lower entropy overall.""}",555,case3_low_confidence_disagree,19,150,0.2029769959,30,739,2026
