example_index,input_mode,model,video_id,question,choices,correct_choice,key,acc112,acc224,gold_label,raw_pred_label,pred_label,confidence,reason,parse_error,default_fs,routed_fs,routed_acc,source_112,source_224,raw_response
1482,question,gpt-5.4-mini,5_order/order_130,Arrange the following events from the video in the correct chronological order: (1)The blue and gray guy are on a seesaw and the blue guy jumps at the gray guy; (2)A man's image as he talks is imposed over trees and the man make gestures towards his mouth; (3)Both of the characters fall off the map; (4)We see a game of rock em sock em style robots on a computer screen cut with images of the man narrating in the lower left corner.,"[""4->2->1->3"", ""1->2->3->4"", ""2->4->1->3"", ""2->1->4->3""]",C,"{""choices"": ""[\""4->2->1->3\"", \""1->2->3->4\"", \""2->4->1->3\"", \""2->1->4->3\""]"", ""correct_choice"": ""C"", ""question"": ""Arrange the following events from the video in the correct chronological order: (1)The blue and gray guy are on a seesaw and the blue guy jumps at the gray guy; (2)A man's image as he talks is imposed over trees and the man make gestures towards his mouth; (3)Both of the characters fall off the map; (4)We see a game of rock em sock em style robots on a computer screen cut with images of the man narrating in the lower left corner."", ""video_id"": ""5_order/order_130""}",1.0,1.0,tie,route_112,route_112,0.96,"Requires ordering multiple events across the whole video, so wider temporal coverage is more useful.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.96,""reason"":""Requires ordering multiple events across the whole video, so wider temporal coverage is more useful.""}"
1483,question,gpt-5.4-mini,5_order/order_132,"Arrange the following events from the video in the correct chronological order: (1)The man starts to demonstrate playing the bongos in a lesson; (2)LP and Giovanni Logo appear on the black screen opening; (3)The lesson continues, alternating between color and black and white footage; (4)A man sits behind a set of bongo drums.","[""2->4->1->3"", ""2->1->4->3"", ""4->2->1->3"", ""1->2->3->4""]",A,"{""choices"": ""[\""2->4->1->3\"", \""2->1->4->3\"", \""4->2->1->3\"", \""1->2->3->4\""]"", ""correct_choice"": ""A"", ""question"": ""Arrange the following events from the video in the correct chronological order: (1)The man starts to demonstrate playing the bongos in a lesson; (2)LP and Giovanni Logo appear on the black screen opening; (3)The lesson continues, alternating between color and black and white footage; (4)A man sits behind a set of bongo drums."", ""video_id"": ""5_order/order_132""}",1.0,1.0,tie,route_112,route_112,0.98,"The task is about chronological ordering of events and temporal sequence, so wider temporal coverage is more useful.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.98,""reason"":""The task is about chronological ordering of events and temporal sequence, so wider temporal coverage is more useful.""}"
1484,question,gpt-5.4-mini,5_order/order_133,"Arrange the following events from the video in the correct chronological order: (1)The man starts to demonstrate playing the bongos in a lesson; (2)LP and Giovanni Logo appear on the black screen opening; (3)The lesson continues, alternating between color and black and white footage; (4)A man sits behind a set of bongo drums.","[""2->4->1->3"", ""4->2->1->3"", ""2->1->4->3"", ""1->2->3->4""]",A,"{""choices"": ""[\""2->4->1->3\"", \""4->2->1->3\"", \""2->1->4->3\"", \""1->2->3->4\""]"", ""correct_choice"": ""A"", ""question"": ""Arrange the following events from the video in the correct chronological order: (1)The man starts to demonstrate playing the bongos in a lesson; (2)LP and Giovanni Logo appear on the black screen opening; (3)The lesson continues, alternating between color and black and white footage; (4)A man sits behind a set of bongo drums."", ""video_id"": ""5_order/order_133""}",1.0,1.0,tie,route_112,route_112,0.97,"The task is about chronological ordering of events and alternating footage, which needs wider temporal coverage and sequence understanding.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.97,""reason"":""The task is about chronological ordering of events and alternating footage, which needs wider temporal coverage and sequence understanding.""}"
1485,question,gpt-5.4-mini,5_order/order_134,"Arrange the following events from the video in the correct chronological order: (1)The man starts to demonstrate playing the bongos in a lesson; (2)LP and Giovanni Logo appear on the black screen opening; (3)The lesson continues, alternating between color and black and white footage; (4)A man sits behind a set of bongo drums.","[""4->2->1->3"", ""2->1->4->3"", ""1->2->3->4"", ""2->4->1->3""]",D,"{""choices"": ""[\""4->2->1->3\"", \""2->1->4->3\"", \""1->2->3->4\"", \""2->4->1->3\""]"", ""correct_choice"": ""D"", ""question"": ""Arrange the following events from the video in the correct chronological order: (1)The man starts to demonstrate playing the bongos in a lesson; (2)LP and Giovanni Logo appear on the black screen opening; (3)The lesson continues, alternating between color and black and white footage; (4)A man sits behind a set of bongo drums."", ""video_id"": ""5_order/order_134""}",1.0,1.0,tie,route_112,route_112,0.97,"The task is about chronological ordering of events and overall sequence, which needs wider temporal coverage.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.97,""reason"":""The task is about chronological ordering of events and overall sequence, which needs wider temporal coverage.""}"
1486,question,gpt-5.4-mini,5_order/order_135,Arrange the following events from the video in the correct chronological order: (1)A young and a kid are doing balance in a balance rope; (2)People are walking in a bridge to see a competition of men doing tricks on top of a balance rope; (3)A man is jumping and doing tricks in a balance rope above a cold river; (4)The boy is in a competition in snowy path doing tricks on a balance rope with people behind a fence watching him.,"[""4->3->2->1"", ""3->2->1->4"", ""1->2->3->4"", ""2->1->3->4""]",C,"{""choices"": ""[\""4->3->2->1\"", \""3->2->1->4\"", \""1->2->3->4\"", \""2->1->3->4\""]"", ""correct_choice"": ""C"", ""question"": ""Arrange the following events from the video in the correct chronological order: (1)A young and a kid are doing balance in a balance rope; (2)People are walking in a bridge to see a competition of men doing tricks on top of a balance rope; (3)A man is jumping and doing tricks in a balance rope above a cold river; (4)The boy is in a competition in snowy path doing tricks on a balance rope with people behind a fence watching him."", ""video_id"": ""5_order/order_135""}",1.0,1.0,tie,route_112,route_112,0.96,Requires chronological ordering of multiple events and overall story context across the video.,,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.96,""reason"":""Requires chronological ordering of multiple events and overall story context across the video.""}"
1487,question,gpt-5.4-mini,5_order/order_139,Arrange the following events from the video in the correct chronological order: (1)The batter is poured into bowls and dye is added; (2)Ingredients are shown on a counter; (3)The cake is frosted with blue frosting and sprinkles are added; (4)The pans are greased and the different colored batter is poured into them.,"[""1->2->3->4"", ""4->3->2->1"", ""3->4->1->2"", ""2->1->4->3""]",D,"{""choices"": ""[\""1->2->3->4\"", \""4->3->2->1\"", \""3->4->1->2\"", \""2->1->4->3\""]"", ""correct_choice"": ""D"", ""question"": ""Arrange the following events from the video in the correct chronological order: (1)The batter is poured into bowls and dye is added; (2)Ingredients are shown on a counter; (3)The cake is frosted with blue frosting and sprinkles are added; (4)The pans are greased and the different colored batter is poured into them."", ""video_id"": ""5_order/order_139""}",1.0,1.0,tie,route_112,route_112,0.97,"The task requires ordering events across the whole video, so wider temporal coverage is more useful.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.97,""reason"":""The task requires ordering events across the whole video, so wider temporal coverage is more useful.""}"
1488,question,gpt-5.4-mini,5_order/order_14,Arrange the following events from the video in the correct chronological order: (1)The batter is poured into bowls and dye is added; (2)Ingredients are shown on a counter; (3)The cake is frosted with blue frosting and sprinkles are added; (4)The pans are greased and the different colored batter is poured into them.,"[""4->3->2->1"", ""1->2->3->4"", ""2->1->4->3"", ""3->4->1->2""]",C,"{""choices"": ""[\""4->3->2->1\"", \""1->2->3->4\"", \""2->1->4->3\"", \""3->4->1->2\""]"", ""correct_choice"": ""C"", ""question"": ""Arrange the following events from the video in the correct chronological order: (1)The batter is poured into bowls and dye is added; (2)Ingredients are shown on a counter; (3)The cake is frosted with blue frosting and sprinkles are added; (4)The pans are greased and the different colored batter is poured into them."", ""video_id"": ""5_order/order_14""}",1.0,1.0,tie,route_112,route_112,0.97,The task requires ordering events over time and understanding the sequence of actions in the video.,,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.97,""reason"":""The task requires ordering events over time and understanding the sequence of actions in the video.""}"
1489,question,gpt-5.4-mini,5_order/order_140,Arrange the following events from the video in the correct chronological order: (1)People crash into the bottom of a bridge; (2)People are sitting on a raft going down a river; (3)People are walking across the water and down a trail; (4)People are carrying their raft and get into a van.,"[""1->2->3->4"", ""2->1->3->4"", ""2->3->1->4"", ""1->3->2->4""]",B,"{""choices"": ""[\""1->2->3->4\"", \""2->1->3->4\"", \""2->3->1->4\"", \""1->3->2->4\""]"", ""correct_choice"": ""B"", ""question"": ""Arrange the following events from the video in the correct chronological order: (1)People crash into the bottom of a bridge; (2)People are sitting on a raft going down a river; (3)People are walking across the water and down a trail; (4)People are carrying their raft and get into a van."", ""video_id"": ""5_order/order_140""}",0.0,0.0,tie,route_112,route_112,0.97,"Requires ordering multiple events across the whole video, so wider temporal coverage is best.",,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.97,""reason"":""Requires ordering multiple events across the whole video, so wider temporal coverage is best.""}"
1490,question,gpt-5.4-mini,5_order/order_141,Arrange the following events from the video in the correct chronological order: (1)The man explains wakeboarding concepts while his daughter wakeboards in a lake; (2)The video introduction about teaching a child to wakeboard is shown; (3)The girl wakeboards in the lake again while her father continues to explain the teaching techniques; (4)They practice wakeboarding in a pool while discussing techniques.,"[""3->4->1->2"", ""1->2->3->4"", ""4->3->2->1"", ""2->1->4->3""]",D,"{""choices"": ""[\""3->4->1->2\"", \""1->2->3->4\"", \""4->3->2->1\"", \""2->1->4->3\""]"", ""correct_choice"": ""D"", ""question"": ""Arrange the following events from the video in the correct chronological order: (1)The man explains wakeboarding concepts while his daughter wakeboards in a lake; (2)The video introduction about teaching a child to wakeboard is shown; (3)The girl wakeboards in the lake again while her father continues to explain the teaching techniques; (4)They practice wakeboarding in a pool while discussing techniques."", ""video_id"": ""5_order/order_141""}",1.0,1.0,tie,route_112,route_112,0.96,"This asks for chronological ordering of events across the whole video, so wider temporal coverage is more important than fine visual detail.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.96,""reason"":""This asks for chronological ordering of events across the whole video, so wider temporal coverage is more important than fine visual detail.""}"
1491,question,gpt-5.4-mini,5_order/order_146,Arrange the following events from the video in the correct chronological order: (1)The man snowboards down a hill and turns around; (2)An old man holds a surfboard and puts on a helmet to snowboard; (3)A young person sits on the snow wearing a snowboard; (4)The man has a hot drink with other people.,"[""1->2->4->3"", ""2->1->4->3"", ""2->1->3->4"", ""1->2->3->4""]",B,"{""choices"": ""[\""1->2->4->3\"", \""2->1->4->3\"", \""2->1->3->4\"", \""1->2->3->4\""]"", ""correct_choice"": ""B"", ""question"": ""Arrange the following events from the video in the correct chronological order: (1)The man snowboards down a hill and turns around; (2)An old man holds a surfboard and puts on a helmet to snowboard; (3)A young person sits on the snow wearing a snowboard; (4)The man has a hot drink with other people."", ""video_id"": ""5_order/order_146""}",0.0,1.0,route_224,route_112,route_112,0.96,"The task asks for chronological ordering of events across the video, which needs wider temporal coverage and sequence understanding.",,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.96,""reason"":""The task asks for chronological ordering of events across the video, which needs wider temporal coverage and sequence understanding.""}"
1492,question,gpt-5.4-mini,5_order/order_149,"Arrange the following events from the video in the correct chronological order: (1)The bowler from the blue team hits an overhand ball to the batter; (2)The bowler raises his hand to claim that the batter has not made a run; (3)The bowler causes the batter to get out by hitting the stumps behind him, the entire team cheers; (4)The batter walks out and another batter from his team comes on the field.","[""4->3->2->1"", ""1->2->3->4"", ""3->2->1->4"", ""2->1->3->4""]",B,"{""choices"": ""[\""4->3->2->1\"", \""1->2->3->4\"", \""3->2->1->4\"", \""2->1->3->4\""]"", ""correct_choice"": ""B"", ""question"": ""Arrange the following events from the video in the correct chronological order: (1)The bowler from the blue team hits an overhand ball to the batter; (2)The bowler raises his hand to claim that the batter has not made a run; (3)The bowler causes the batter to get out by hitting the stumps behind him, the entire team cheers; (4)The batter walks out and another batter from his team comes on the field."", ""video_id"": ""5_order/order_149""}",1.0,1.0,tie,route_112,route_112,0.96,"Requires temporal ordering of multiple events across the clip, so wider temporal coverage is more important.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.96,""reason"":""Requires temporal ordering of multiple events across the clip, so wider temporal coverage is more important.""}"
1493,question,gpt-5.4-mini,5_order/order_15,Arrange the following events from the video in the correct chronological order: (1)People crash into the bottom of a bridge; (2)People are sitting on a raft going down a river; (3)People are walking across the water and down a trail; (4)People are carrying their raft and get into a van.,"[""1->3->2->4"", ""1->2->3->4"", ""2->1->3->4"", ""2->3->1->4""]",C,"{""choices"": ""[\""1->3->2->4\"", \""1->2->3->4\"", \""2->1->3->4\"", \""2->3->1->4\""]"", ""correct_choice"": ""C"", ""question"": ""Arrange the following events from the video in the correct chronological order: (1)People crash into the bottom of a bridge; (2)People are sitting on a raft going down a river; (3)People are walking across the water and down a trail; (4)People are carrying their raft and get into a van."", ""video_id"": ""5_order/order_15""}",0.0,0.0,tie,route_112,route_112,0.97,Requires temporal ordering of multiple events across the video.,,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.97,""reason"":""Requires temporal ordering of multiple events across the video.""}"
1494,question,gpt-5.4-mini,5_order/order_151,"Arrange the following events from the video in the correct chronological order: (1)The woman starts working on her nails using bottles from a box next to her; (2)The words ""Love Food & Money with Angie Greenup"" appears on screen; (3)Her twitter handle and subscribe screen are shown while she holds her dogs; (4)The woman speaks to the camera from her living room while her dogs play fight behind her.","[""2->4->1->3"", ""2->1->4->3"", ""4->2->1->3"", ""1->2->4->3""]",A,"{""choices"": ""[\""2->4->1->3\"", \""2->1->4->3\"", \""4->2->1->3\"", \""1->2->4->3\""]"", ""correct_choice"": ""A"", ""question"": ""Arrange the following events from the video in the correct chronological order: (1)The woman starts working on her nails using bottles from a box next to her; (2)The words \""Love Food & Money with Angie Greenup\"" appears on screen; (3)Her twitter handle and subscribe screen are shown while she holds her dogs; (4)The woman speaks to the camera from her living room while her dogs play fight behind her."", ""video_id"": ""5_order/order_151""}",1.0,1.0,tie,route_112,route_112,0.97,"The task is about chronological ordering of events across the whole video, so wider temporal coverage is more useful than fine visual detail.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.97,""reason"":""The task is about chronological ordering of events across the whole video, so wider temporal coverage is more useful than fine visual detail.""}"
1495,question,gpt-5.4-mini,5_order/order_153,Arrange the following events from the video in the correct chronological order: (1)A man picks up the baby from the pool; (2)A person carries two bags out of a house; (3)A baby falls into the swimming pool; (4)A dog walks out of a house.,"[""2->4->3->1"", ""1->3->2->4"", ""4->2->1->3"", ""3->1->2->4""]",A,"{""choices"": ""[\""2->4->3->1\"", \""1->3->2->4\"", \""4->2->1->3\"", \""3->1->2->4\""]"", ""correct_choice"": ""A"", ""question"": ""Arrange the following events from the video in the correct chronological order: (1)A man picks up the baby from the pool; (2)A person carries two bags out of a house; (3)A baby falls into the swimming pool; (4)A dog walks out of a house."", ""video_id"": ""5_order/order_153""}",0.0,1.0,route_224,route_112,route_112,0.97,Requires temporal ordering of multiple events across the video.,,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.97,""reason"":""Requires temporal ordering of multiple events across the video.""}"
1496,question,gpt-5.4-mini,5_order/order_154,"Arrange the following events from the video in the correct chronological order: (1)The boy begins hopping on the squares, starting from his driveway; (2)The girl joins him near the sidewalk and walks along his side as he hops across the squares; (3)He hops till he reaches the end of the sidewalk which marks the end of the hopscotch squares; (4)After he's done hopping he smiles and begins walking back.","[""4->3->2->1"", ""3->2->1->4"", ""2->1->3->4"", ""1->2->3->4""]",D,"{""choices"": ""[\""4->3->2->1\"", \""3->2->1->4\"", \""2->1->3->4\"", \""1->2->3->4\""]"", ""correct_choice"": ""D"", ""question"": ""Arrange the following events from the video in the correct chronological order: (1)The boy begins hopping on the squares, starting from his driveway; (2)The girl joins him near the sidewalk and walks along his side as he hops across the squares; (3)He hops till he reaches the end of the sidewalk which marks the end of the hopscotch squares; (4)After he's done hopping he smiles and begins walking back."", ""video_id"": ""5_order/order_154""}",1.0,1.0,tie,route_112,route_112,0.96,The task is about chronological ordering of events and temporal sequence across the video.,,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.96,""reason"":""The task is about chronological ordering of events and temporal sequence across the video.""}"
1497,question,gpt-5.4-mini,5_order/order_157,"Arrange the following events from the video in the correct chronological order: (1)The mix is poured into cupcake liners; (2)A cake with a Hershey shape is placed on a white plate; (3)Eggs, flour, and other ingredients are mixed in a bowl; (4)The cake is cut into a piece and served on a white plate.","[""3->1->4->2"", ""1->2->3->4"", ""3->1->2->4"", ""2->3->1->4""]",C,"{""choices"": ""[\""3->1->4->2\"", \""1->2->3->4\"", \""3->1->2->4\"", \""2->3->1->4\""]"", ""correct_choice"": ""C"", ""question"": ""Arrange the following events from the video in the correct chronological order: (1)The mix is poured into cupcake liners; (2)A cake with a Hershey shape is placed on a white plate; (3)Eggs, flour, and other ingredients are mixed in a bowl; (4)The cake is cut into a piece and served on a white plate."", ""video_id"": ""5_order/order_157""}",1.0,0.0,route_112,route_112,route_112,0.96,"Requires chronological ordering of multiple events across the video, so wider temporal coverage is best.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.96,""reason"":""Requires chronological ordering of multiple events across the video, so wider temporal coverage is best.""}"
1498,question,gpt-5.4-mini,5_order/order_158,Arrange the following events from the video in the correct chronological order: (1) Woman measures and cuts the wallpaper; (2) Woman grabs wallpaper paste and materials; (3) Woman hangs the wallpaper and flattens it; (4) Woman pastes the wallpaper with a brush and soaks it.,"[""1->2->3->4"", ""2->1->4->3"", ""4->3->2->1"", ""3->2->1->4""]",B,"{""choices"": ""[\""1->2->3->4\"", \""2->1->4->3\"", \""4->3->2->1\"", \""3->2->1->4\""]"", ""correct_choice"": ""B"", ""question"": ""Arrange the following events from the video in the correct chronological order: (1) Woman measures and cuts the wallpaper; (2) Woman grabs wallpaper paste and materials; (3) Woman hangs the wallpaper and flattens it; (4) Woman pastes the wallpaper with a brush and soaks it."", ""video_id"": ""5_order/order_158""}",1.0,1.0,tie,route_112,route_112,0.97,Requires temporal ordering of multiple events across the video.,,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.97,""reason"":""Requires temporal ordering of multiple events across the video.""}"
1499,question,gpt-5.4-mini,5_order/order_16,Arrange the following events from the video in the correct chronological order: (1)People crash into the bottom of a bridge; (2)People are sitting on a raft going down a river; (3)People are walking across the water and down a trail; (4)People are carrying their raft and get into a van.,"[""1->2->3->4"", ""1->3->2->4"", ""2->1->3->4"", ""2->3->1->4""]",C,"{""choices"": ""[\""1->2->3->4\"", \""1->3->2->4\"", \""2->1->3->4\"", \""2->3->1->4\""]"", ""correct_choice"": ""C"", ""question"": ""Arrange the following events from the video in the correct chronological order: (1)People crash into the bottom of a bridge; (2)People are sitting on a raft going down a river; (3)People are walking across the water and down a trail; (4)People are carrying their raft and get into a van."", ""video_id"": ""5_order/order_16""}",0.0,0.0,tie,route_112,route_112,0.97,Requires temporal ordering of multiple events across the video.,,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.97,""reason"":""Requires temporal ordering of multiple events across the video.""}"
1500,question,gpt-5.4-mini,5_order/order_160,Arrange the following events from the video in the correct chronological order: (1)Woman begins ripping the wrapping paper with her hands; (2)Woman sets the box on top of the wrapping paper and begins wrapping the box; (3)Woman lifts up a box and sets it on the table; (4)Woman grabs a pair of scissors and tape.,"[""3->4->1->2"", ""4->3->2->1"", ""1->2->3->4"", ""2->1->3->4""]",A,"{""choices"": ""[\""3->4->1->2\"", \""4->3->2->1\"", \""1->2->3->4\"", \""2->1->3->4\""]"", ""correct_choice"": ""A"", ""question"": ""Arrange the following events from the video in the correct chronological order: (1)Woman begins ripping the wrapping paper with her hands; (2)Woman sets the box on top of the wrapping paper and begins wrapping the box; (3)Woman lifts up a box and sets it on the table; (4)Woman grabs a pair of scissors and tape."", ""video_id"": ""5_order/order_160""}",1.0,1.0,tie,route_112,route_112,0.98,Requires ordering multiple events over time and understanding the sequence of actions.,,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.98,""reason"":""Requires ordering multiple events over time and understanding the sequence of actions.""}"
1501,question,gpt-5.4-mini,5_order/order_162,Arrange the following events from the video in the correct chronological order: (1)The instructor finishes the class; (2)A woman's indoor aerobic class is in process; (3)The logo 'Zumba Toning' appears on screen; (4)The camera briefly scans to the mirrored wall and then back to the class.,"[""2->1->3->4"", ""1->2->3->4"", ""3->2->4->1"", ""4->3->2->1""]",C,"{""choices"": ""[\""2->1->3->4\"", \""1->2->3->4\"", \""3->2->4->1\"", \""4->3->2->1\""]"", ""correct_choice"": ""C"", ""question"": ""Arrange the following events from the video in the correct chronological order: (1)The instructor finishes the class; (2)A woman's indoor aerobic class is in process; (3)The logo 'Zumba Toning' appears on screen; (4)The camera briefly scans to the mirrored wall and then back to the class."", ""video_id"": ""5_order/order_162""}",1.0,1.0,tie,route_112,route_112,0.95,"The question asks for chronological ordering of events over time, so wider temporal coverage is more useful.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.95,""reason"":""The question asks for chronological ordering of events over time, so wider temporal coverage is more useful.""}"
1502,question,gpt-5.4-mini,5_order/order_164,Arrange the following events from the video in the correct chronological order: (1) The slack line athletes finish competing and shake hands at the finish; (2) A bald headed man performs tricks on a yellow trick line; (3) Two men meet to compete in a slack line competition; (4) The camera pans back to the bald man performing trick on the slack line and back to the man wearing a baseball cap performing tricks on the traditional line.,"[""4->3->2->1"", ""2->3->1->4"", ""3->2->4->1"", ""1->2->3->4""]",C,"{""choices"": ""[\""4->3->2->1\"", \""2->3->1->4\"", \""3->2->4->1\"", \""1->2->3->4\""]"", ""correct_choice"": ""C"", ""question"": ""Arrange the following events from the video in the correct chronological order: (1) The slack line athletes finish competing and shake hands at the finish; (2) A bald headed man performs tricks on a yellow trick line; (3) Two men meet to compete in a slack line competition; (4) The camera pans back to the bald man performing trick on the slack line and back to the man wearing a baseball cap performing tricks on the traditional line."", ""video_id"": ""5_order/order_164""}",1.0,1.0,tie,route_112,route_112,0.96,"The task is about chronological ordering of events and repeated actions across the video, so wider temporal coverage is more important.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.96,""reason"":""The task is about chronological ordering of events and repeated actions across the video, so wider temporal coverage is more important.""}"
1503,question,gpt-5.4-mini,5_order/order_165,Arrange the following events from the video in the correct chronological order: (1)Man is on lake side talking to the camera like other couples as well; (2)Man is talking to the camera; (3)People are kayaking on calm river and have a good picnic day; (4)People are standing on a side of a rock wall.,"[""1->2->3->4"", ""2->1->4->3"", ""4->2->1->3"", ""2->4->1->3""]",D,"{""choices"": ""[\""1->2->3->4\"", \""2->1->4->3\"", \""4->2->1->3\"", \""2->4->1->3\""]"", ""correct_choice"": ""D"", ""question"": ""Arrange the following events from the video in the correct chronological order: (1)Man is on lake side talking to the camera like other couples as well; (2)Man is talking to the camera; (3)People are kayaking on calm river and have a good picnic day; (4)People are standing on a side of a rock wall."", ""video_id"": ""5_order/order_165""}",1.0,1.0,tie,route_112,route_112,0.96,"Requires ordering multiple events across the video, so wider temporal coverage is more useful.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_back/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_back/1_0.csv,"{""route"":""fs112"",""confidence"":0.96,""reason"":""Requires ordering multiple events across the video, so wider temporal coverage is more useful.""}"
