example_index,input_mode,model,video_id,question,choices,correct_choice,key,acc112,acc224,gold_label,raw_pred_label,pred_label,confidence,reason,parse_error,default_fs,routed_fs,routed_acc,source_112,source_224,raw_response
499,question_choices,gpt-5.4-mini,VTCDQYYKA9o,Is the staff wiping the table tennis table with their left hand or right hand?,"[""No staff wiping the table"", ""Left hand"", ""Right hand"", ""Both used""]",C,"{""choices"": ""[\""No staff wiping the table\"", \""Left hand\"", \""Right hand\"", \""Both used\""]"", ""correct_choice"": ""C"", ""question"": ""Is the staff wiping the table tennis table with their left hand or right hand?"", ""video_id"": ""VTCDQYYKA9o""}",0.0,0.0,tie,route_224,route_224,0.86,Hand used for wiping is a fine visual detail requiring higher spatial resolution.,,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Hand used for wiping is a fine visual detail requiring higher spatial resolution.""}"
500,question_choices,gpt-5.4-mini,VTCDQYYKA9o,Who is the person in the video wearing red clothes and then taking them off to reveal the blue clothes underneath?,"[""Fan Zhendong"", ""Wang hao"", ""Ma Long"", ""Zhang Jike""]",A,"{""choices"": ""[\""Fan Zhendong\"", \""Wang hao\"", \""Ma Long\"", \""Zhang Jike\""]"", ""correct_choice"": ""A"", ""question"": ""Who is the person in the video wearing red clothes and then taking them off to reveal the blue clothes underneath?"", ""video_id"": ""VTCDQYYKA9o""}",0.0,1.0,route_224,route_224,route_224,0.86,"Needs identifying a specific person by clothing and appearance, which benefits from higher spatial detail.",,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Needs identifying a specific person by clothing and appearance, which benefits from higher spatial detail.""}"
501,question_choices,gpt-5.4-mini,VTCDQYYKA9o,Who is wearing the black mask and orange shirt in the video?,"[""The referee"", ""The player"", ""The audience"", ""The coach""]",A,"{""choices"": ""[\""The referee\"", \""The player\"", \""The audience\"", \""The coach\""]"", ""correct_choice"": ""A"", ""question"": ""Who is wearing the black mask and orange shirt in the video?"", ""video_id"": ""VTCDQYYKA9o""}",1.0,0.0,route_112,route_224,route_224,0.93,"Requires identifying a person by clothing and mask details, which needs finer visual resolution.",,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.93,""reason"":""Requires identifying a person by clothing and mask details, which needs finer visual resolution.""}"
502,question_choices,gpt-5.4-mini,Va_9Q6ekm60,How many Taiyaki cookies does the shop assistant cook?,"[""30"", ""18"", ""40"", ""20""]",A,"{""choices"": ""[\""30\"", \""18\"", \""40\"", \""20\""]"", ""correct_choice"": ""A"", ""question"": ""How many Taiyaki cookies does the shop assistant cook?"", ""video_id"": ""Va_9Q6ekm60""}",1.0,1.0,tie,route_112,route_112,0.86,"This asks for a counted action over time, so wider temporal coverage is more useful.",,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""This asks for a counted action over time, so wider temporal coverage is more useful.""}"
503,question_choices,gpt-5.4-mini,Va_9Q6ekm60,How many Taiyaki ice creams does the shop assistant assemble in total?,"[""4"", ""1"", ""5"", ""3""]",A,"{""choices"": ""[\""4\"", \""1\"", \""5\"", \""3\""]"", ""correct_choice"": ""A"", ""question"": ""How many Taiyaki ice creams does the shop assistant assemble in total?"", ""video_id"": ""Va_9Q6ekm60""}",0.0,0.0,tie,route_112,route_112,0.86,Counts actions over time; needs temporal coverage to track how many are assembled.,,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Counts actions over time; needs temporal coverage to track how many are assembled.""}"
504,question_choices,gpt-5.4-mini,Va_9Q6ekm60,How many boxes of ingredients are on the stage when the shop assistant starts the build the Taiyaki ice cream?,"[""6"", ""4"", ""5"", ""8""]",A,"{""choices"": ""[\""6\"", \""4\"", \""5\"", \""8\""]"", ""correct_choice"": ""A"", ""question"": ""How many boxes of ingredients are on the stage when the shop assistant starts the build the Taiyaki ice cream?"", ""video_id"": ""Va_9Q6ekm60""}",0.0,0.0,tie,route_112,route_112,0.86,"This asks about counting objects at a specific moment in a sequence, so wider temporal coverage is more useful.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""This asks about counting objects at a specific moment in a sequence, so wider temporal coverage is more useful.""}"
505,question_choices,gpt-5.4-mini,Va_9Q6ekm60,What color shovels are used to scrape the liquid in the container?,"[""Orange and red"", ""Red and white"", ""Orange and yellow"", ""Red and yellow""]",C,"{""choices"": ""[\""Orange and red\"", \""Red and white\"", \""Orange and yellow\"", \""Red and yellow\""]"", ""correct_choice"": ""C"", ""question"": ""What color shovels are used to scrape the liquid in the container?"", ""video_id"": ""Va_9Q6ekm60""}",0.0,0.0,tie,route_224,route_224,0.86,"The question asks about the color of shovels, a fine visual detail.",,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""The question asks about the color of shovels, a fine visual detail.""}"
506,question_choices,gpt-5.4-mini,Va_9Q6ekm60,What does the shop assistant do after cooking the Taiyaki cookies?,"[""She mixes cream and suger for ice cream"", ""She uses the machine to make Taiyaki"", ""She cleans up the stage"", ""She packs ingredients in containers""]",D,"{""choices"": ""[\""She mixes cream and suger for ice cream\"", \""She uses the machine to make Taiyaki\"", \""She cleans up the stage\"", \""She packs ingredients in containers\""]"", ""correct_choice"": ""D"", ""question"": ""What does the shop assistant do after cooking the Taiyaki cookies?"", ""video_id"": ""Va_9Q6ekm60""}",0.0,0.0,tie,route_112,route_112,0.92,"Requires temporal order and action sequence after cooking, not fine visual detail.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.92,""reason"":""Requires temporal order and action sequence after cooking, not fine visual detail.""}"
507,question_choices,gpt-5.4-mini,Va_9Q6ekm60,What does the shop assistant do before rolling matcha dough?,"[""She puts matcha dough on the chopping board"", ""She puts matcha dough in a bag"", ""She puts matcha dough in the box"", ""She puts the dough in the refrigerator""]",B,"{""choices"": ""[\""She puts matcha dough on the chopping board\"", \""She puts matcha dough in a bag\"", \""She puts matcha dough in the box\"", \""She puts the dough in the refrigerator\""]"", ""correct_choice"": ""B"", ""question"": ""What does the shop assistant do before rolling matcha dough?"", ""video_id"": ""Va_9Q6ekm60""}",1.0,1.0,tie,route_112,route_112,0.88,"Needs temporal order of actions before rolling dough, not fine visual detail.",,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.88,""reason"":""Needs temporal order of actions before rolling dough, not fine visual detail.""}"
508,question_choices,gpt-5.4-mini,Va_9Q6ekm60,What does the shop assistant wear?,"[""She wears a white mask, white gloves and an orange hat"", ""She wears a white mask, black gloves and an orange hat"", ""She wears a white mask, white gloves and a white hat"", ""She wears a black mask, white gloves and a orange hat""]",A,"{""choices"": ""[\""She wears a white mask, white gloves and an orange hat\"", \""She wears a white mask, black gloves and an orange hat\"", \""She wears a white mask, white gloves and a white hat\"", \""She wears a black mask, white gloves and a orange hat\""]"", ""correct_choice"": ""A"", ""question"": ""What does the shop assistant wear?"", ""video_id"": ""Va_9Q6ekm60""}",1.0,1.0,tie,route_224,route_224,0.96,"The question asks about fine visual details of a person’s clothing and accessories, which needs higher spatial resolution.",,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.96,""reason"":""The question asks about fine visual details of a person’s clothing and accessories, which needs higher spatial resolution.""}"
509,question_choices,gpt-5.4-mini,Va_9Q6ekm60,What does the the shop assistant do after assembling the ice cream machine?,"[""Pour four glasses of water"", ""Open four glasses of water"", ""Pour four boxes of milk"", ""Open four boxes of milk""]",D,"{""choices"": ""[\""Pour four glasses of water\"", \""Open four glasses of water\"", \""Pour four boxes of milk\"", \""Open four boxes of milk\""]"", ""correct_choice"": ""D"", ""question"": ""What does the the shop assistant do after assembling the ice cream machine?"", ""video_id"": ""Va_9Q6ekm60""}",0.0,0.0,tie,route_112,route_112,0.93,Requires temporal action understanding of what happens after assembling the machine.,,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.93,""reason"":""Requires temporal action understanding of what happens after assembling the machine.""}"
510,question_choices,gpt-5.4-mini,Va_9Q6ekm60,What is in the pocket of the shop assistant's clothe?,"[""A lollipop"", ""A pencil"", ""A protein bar"", ""A signature pen""]",D,"{""choices"": ""[\""A lollipop\"", \""A pencil\"", \""A protein bar\"", \""A signature pen\""]"", ""correct_choice"": ""D"", ""question"": ""What is in the pocket of the shop assistant's clothe?"", ""video_id"": ""Va_9Q6ekm60""}",1.0,1.0,tie,route_224,route_224,0.86,Needs fine visual detail to identify a small item in a pocket.,,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Needs fine visual detail to identify a small item in a pocket.""}"
511,question_choices,gpt-5.4-mini,Va_9Q6ekm60,What is the first non-flour substance the shop assistant put into the mixing bowl?,"[""Milk"", ""Water"", ""Egg"", ""Butter""]",B,"{""choices"": ""[\""Milk\"", \""Water\"", \""Egg\"", \""Butter\""]"", ""correct_choice"": ""B"", ""question"": ""What is the first non-flour substance the shop assistant put into the mixing bowl?"", ""video_id"": ""Va_9Q6ekm60""}",0.0,0.0,tie,route_112,route_112,0.86,Needs temporal order to identify the first added non-flour ingredient.,,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Needs temporal order to identify the first added non-flour ingredient.""}"
512,question_choices,gpt-5.4-mini,Va_9Q6ekm60,What is the maximum number of Taiyaki can the machine cook at the same time?,"[""8"", ""3"", ""4"", ""6""]",C,"{""choices"": ""[\""8\"", \""3\"", \""4\"", \""6\""]"", ""correct_choice"": ""C"", ""question"": ""What is the maximum number of Taiyaki can the machine cook at the same time?"", ""video_id"": ""Va_9Q6ekm60""}",0.0,1.0,route_224,route_224,route_224,0.86,"This asks about a machine’s capacity, likely visible as a count of molds/pans, which needs finer visual detail.",,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""This asks about a machine’s capacity, likely visible as a count of molds/pans, which needs finer visual detail.""}"
513,question_choices,gpt-5.4-mini,Va_9Q6ekm60,What is the second non-flour substance the shop assistant put into the mixing bowl?,"[""Milk"", ""Water"", ""Egg"", ""Butter""]",D,"{""choices"": ""[\""Milk\"", \""Water\"", \""Egg\"", \""Butter\""]"", ""correct_choice"": ""D"", ""question"": ""What is the second non-flour substance the shop assistant put into the mixing bowl?"", ""video_id"": ""Va_9Q6ekm60""}",0.0,0.0,tie,route_112,route_112,0.86,Needs action order and ingredient sequence over time.,,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Needs action order and ingredient sequence over time.""}"
514,question_choices,gpt-5.4-mini,Va_9Q6ekm60,What is the theme color of the Taiyaki shop?,"[""Black"", ""Orange"", ""Red"", ""Green""]",B,"{""choices"": ""[\""Black\"", \""Orange\"", \""Red\"", \""Green\""]"", ""correct_choice"": ""B"", ""question"": ""What is the theme color of the Taiyaki shop?"", ""video_id"": ""Va_9Q6ekm60""}",1.0,1.0,tie,route_224,route_224,0.86,"Asks for a specific visual detail (theme color of a shop), so higher spatial resolution is preferable.",,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Asks for a specific visual detail (theme color of a shop), so higher spatial resolution is preferable.""}"
515,question_choices,gpt-5.4-mini,Va_9Q6ekm60,What is the video about?,"[""This video mainly talks about the preparation work of Taiyaki store before the opening of the day, including (in time order) assembling the ice cream machine, making cookies with Taiyaki patterns and preparing ingredients for final Taiyaki ice cream"", ""This video mainly talks about the preparation work of Taiyaki store before the opening of the day, including (in time order) making cookies with Taiyaki patterns, assembling the ice cream machine, and preparing ingredients for final Taiyaki ice cream"", ""This video mainly talks about the preparation work of Taiyaki store before the opening of the day, including (in time order) making cookies with Taiyaki patterns, assembling the ice cream machine, making sauces and preparing ingredients for final Taiyaki ice cream"", ""This video mainly talks about the preparation work of Taiyaki store before the opening of the day, including (in time order) preparing ingredients for final Taiyaki ice cream, assembling the ice cream machine, and making cookies with Taiyaki patterns""]",A,"{""choices"": ""[\""This video mainly talks about the preparation work of Taiyaki store before the opening of the day, including (in time order) assembling the ice cream machine, making cookies with Taiyaki patterns and preparing ingredients for final Taiyaki ice cream\"", \""This video mainly talks about the preparation work of Taiyaki store before the opening of the day, including (in time order) making cookies with Taiyaki patterns, assembling the ice cream machine, and preparing ingredients for final Taiyaki ice cream\"", \""This video mainly talks about the preparation work of Taiyaki store before the opening of the day, including (in time order) making cookies with Taiyaki patterns, assembling the ice cream machine, making sauces and preparing ingredients for final Taiyaki ice cream\"", \""This video mainly talks about the preparation work of Taiyaki store before the opening of the day, including (in time order) preparing ingredients for final Taiyaki ice cream, assembling the ice cream machine, and making cookies with Taiyaki patterns\""]"", ""correct_choice"": ""A"", ""question"": ""What is the video about?"", ""video_id"": ""Va_9Q6ekm60""}",1.0,0.0,route_112,route_112,route_112,0.86,"The question asks for overall video story and event order, so wider temporal coverage is more useful than fine visual detail.",,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks for overall video story and event order, so wider temporal coverage is more useful than fine visual detail.""}"
516,question_choices,gpt-5.4-mini,Va_9Q6ekm60,What's hanging on the back of the kitchen's wall?,"[""Whiteboard, air conditioner, and clock"", ""Whiteboard and clock"", ""Blackboard, air conditioner, and clock"", ""Blackboard and clock""]",B,"{""choices"": ""[\""Whiteboard, air conditioner, and clock\"", \""Whiteboard and clock\"", \""Blackboard, air conditioner, and clock\"", \""Blackboard and clock\""]"", ""correct_choice"": ""B"", ""question"": ""What's hanging on the back of the kitchen's wall?"", ""video_id"": ""Va_9Q6ekm60""}",1.0,1.0,tie,route_224,route_224,0.88,Needs fine visual identification of wall-mounted items and text-like objects.,,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.88,""reason"":""Needs fine visual identification of wall-mounted items and text-like objects.""}"
517,question_choices,gpt-5.4-mini,Va_9Q6ekm60,Where does the shop assistant put the rolling the dough?,"[""She puts the dough in the refrigerator for refrigeration"", ""She puts the dough into the Taiyaki machine"", ""She puts the dough in a new bucket for later use"", ""She puts the dough on the chopping board for later use""]",A,"{""choices"": ""[\""She puts the dough in the refrigerator for refrigeration\"", \""She puts the dough into the Taiyaki machine\"", \""She puts the dough in a new bucket for later use\"", \""She puts the dough on the chopping board for later use\""]"", ""correct_choice"": ""A"", ""question"": ""Where does the shop assistant put the rolling the dough?"", ""video_id"": ""Va_9Q6ekm60""}",0.0,0.0,tie,route_112,route_112,0.86,"Requires tracking the action sequence and where the dough is placed, so wider temporal coverage is more useful.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Requires tracking the action sequence and where the dough is placed, so wider temporal coverage is more useful.""}"
518,question_choices,gpt-5.4-mini,Va_9Q6ekm60,"Which store, the one next to the Taiyaki shop, opens before the Taiyaki shop does?","[""Supermarket"", ""Clothing store"", ""Cafe"", ""Bookshop""]",B,"{""choices"": ""[\""Supermarket\"", \""Clothing store\"", \""Cafe\"", \""Bookshop\""]"", ""correct_choice"": ""B"", ""question"": ""Which store, the one next to the Taiyaki shop, opens before the Taiyaki shop does?"", ""video_id"": ""Va_9Q6ekm60""}",1.0,1.0,tie,route_224,route_224,0.86,Needs reading nearby store identities and comparing opening times from visible signs.,,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Needs reading nearby store identities and comparing opening times from visible signs.""}"
519,question_choices,gpt-5.4-mini,Vk_Af0htZGU,How many pairs of guests participated in the program in total?,"[""42"", ""4"", ""6"", ""5""]",D,"{""choices"": ""[\""42\"", \""4\"", \""6\"", \""5\""]"", ""correct_choice"": ""D"", ""question"": ""How many pairs of guests participated in the program in total?"", ""video_id"": ""Vk_Af0htZGU""}",0.0,0.0,tie,route_112,route_112,0.86,"Needs counting participants across the whole program, so wider temporal coverage is more useful.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Needs counting participants across the whole program, so wider temporal coverage is more useful.""}"
520,question_choices,gpt-5.4-mini,Vk_Af0htZGU,How old is Magan?,"[""27"", ""16"", ""17"", ""18""]",C,"{""choices"": ""[\""27\"", \""16\"", \""17\"", \""18\""]"", ""correct_choice"": ""C"", ""question"": ""How old is Magan?"", ""video_id"": ""Vk_Af0htZGU""}",0.0,0.0,tie,route_224,route_224,0.62,Age is a fine-grained identity/detail question; higher spatial detail may help if age is shown on-screen or inferred from appearance.,,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.62,""reason"":""Age is a fine-grained identity/detail question; higher spatial detail may help if age is shown on-screen or inferred from appearance.""}"
521,question_choices,gpt-5.4-mini,Vk_Af0htZGU,What happens right before Tawanna hugs Tyisha?,"[""Cory scolds Tyisha"", ""Tawanna hugs Cory"", ""Tawanna kisses Tyisha"", ""Cory hugs Tyisha""]",D,"{""choices"": ""[\""Cory scolds Tyisha\"", \""Tawanna hugs Cory\"", \""Tawanna kisses Tyisha\"", \""Cory hugs Tyisha\""]"", ""correct_choice"": ""D"", ""question"": ""What happens right before Tawanna hugs Tyisha?"", ""video_id"": ""Vk_Af0htZGU""}",0.0,0.0,tie,route_112,route_112,0.93,Needs temporal order and event sequence right before a hug.,,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.93,""reason"":""Needs temporal order and event sequence right before a hug.""}"
522,question_choices,gpt-5.4-mini,Vk_Af0htZGU,What is on the right side of the screen when the mother of the second female protagonist talks individually?,"[""Books"", ""Flowers"", ""Cup"", ""Painting""]",B,"{""choices"": ""[\""Books\"", \""Flowers\"", \""Cup\"", \""Painting\""]"", ""correct_choice"": ""B"", ""question"": ""What is on the right side of the screen when the mother of the second female protagonist talks individually?"", ""video_id"": ""Vk_Af0htZGU""}",0.0,0.0,tie,route_224,route_224,0.78,"Asks about a specific object on the right side of the screen, so finer spatial detail is likely needed.",,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.78,""reason"":""Asks about a specific object on the right side of the screen, so finer spatial detail is likely needed.""}"
523,question_choices,gpt-5.4-mini,Vk_Af0htZGU,What type of video is this?,"[""Dancing Competition"", ""Entertainment Talk Show"", ""Travel Documentary"", ""Romantic Comedy Series""]",B,"{""choices"": ""[\""Dancing Competition\"", \""Entertainment Talk Show\"", \""Travel Documentary\"", \""Romantic Comedy Series\""]"", ""correct_choice"": ""B"", ""question"": ""What type of video is this?"", ""video_id"": ""Vk_Af0htZGU""}",1.0,1.0,tie,route_112,route_112,0.78,This is a broad genre identification question; wider temporal context is more useful than fine visual detail.,,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.78,""reason"":""This is a broad genre identification question; wider temporal context is more useful than fine visual detail.""}"
524,question_choices,gpt-5.4-mini,W-BnDvXXfOs,How do the two actors walk down from their seats in the seventh song?,"[""The two of them walked down from their seats with linked arms"", ""The two of them walked down from their seats hand in hand"", ""The two of them walked down from their seats holding hands"", ""The two of them walked down from their seats arm in arm""]",C,"{""choices"": ""[\""The two of them walked down from their seats with linked arms\"", \""The two of them walked down from their seats hand in hand\"", \""The two of them walked down from their seats holding hands\"", \""The two of them walked down from their seats arm in arm\""]"", ""correct_choice"": ""C"", ""question"": ""How do the two actors walk down from their seats in the seventh song?"", ""video_id"": ""W-BnDvXXfOs""}",0.0,0.0,tie,route_112,route_112,0.86,Requires observing action and interaction over time rather than fine visual detail.,,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Requires observing action and interaction over time rather than fine visual detail.""}"
525,question_choices,gpt-5.4-mini,W-BnDvXXfOs,How many Black individuals are there in the tenth song?,"[""2"", ""4"", ""1"", ""3""]",C,"{""choices"": ""[\""2\"", \""4\"", \""1\"", \""3\""]"", ""correct_choice"": ""C"", ""question"": ""How many Black individuals are there in the tenth song?"", ""video_id"": ""W-BnDvXXfOs""}",0.0,0.0,tie,route_112,route_112,0.86,Requires counting people in a specific segment of the video; temporal localization matters more than fine detail.,,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Requires counting people in a specific segment of the video; temporal localization matters more than fine detail.""}"
526,question_choices,gpt-5.4-mini,W-BnDvXXfOs,How many male singers are there in the tenth song of the video?,"[""4"", ""3"", ""1"", ""2""]",B,"{""choices"": ""[\""4\"", \""3\"", \""1\"", \""2\""]"", ""correct_choice"": ""B"", ""question"": ""How many male singers are there in the tenth song of the video?"", ""video_id"": ""W-BnDvXXfOs""}",0.0,1.0,route_224,route_112,route_112,0.93,Requires counting performers in a specific song and likely temporal sequence across the video.,,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.93,""reason"":""Requires counting performers in a specific song and likely temporal sequence across the video.""}"
527,question_choices,gpt-5.4-mini,W-BnDvXXfOs,How many songs performed by how many singers in the first eleven minutes of this video?,"[""4 songs performed by 4 people in total"", ""4 songs performed by 9 people in total"", ""6 songs performed by 6 people in total"", ""6 songs performed by 11 people in total""]",B,"{""choices"": ""[\""4 songs performed by 4 people in total\"", \""4 songs performed by 9 people in total\"", \""6 songs performed by 6 people in total\"", \""6 songs performed by 11 people in total\""]"", ""correct_choice"": ""B"", ""question"": ""How many songs performed by how many singers in the first eleven minutes of this video?"", ""video_id"": ""W-BnDvXXfOs""}",0.0,0.0,tie,route_112,route_112,0.96,"Requires counting events and performers over the first eleven minutes, so wider temporal coverage is more important.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.96,""reason"":""Requires counting events and performers over the first eleven minutes, so wider temporal coverage is more important.""}"
528,question_choices,gpt-5.4-mini,W-BnDvXXfOs,"In the second-to-last song, how many singers are playing instruments?","[""3"", ""1"", ""2"", ""4""]",A,"{""choices"": ""[\""3\"", \""1\"", \""2\"", \""4\""]"", ""correct_choice"": ""A"", ""question"": ""In the second-to-last song, how many singers are playing instruments?"", ""video_id"": ""W-BnDvXXfOs""}",1.0,1.0,tie,route_112,route_112,0.91,"Requires tracking the second-to-last song and counting performers over time, so wider temporal coverage is more useful.",,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.91,""reason"":""Requires tracking the second-to-last song and counting performers over time, so wider temporal coverage is more useful.""}"
