example_index,input_mode,model,video_id,question,choices,correct_choice,key,acc112,acc224,gold_label,raw_pred_label,pred_label,confidence,reason,parse_error,default_fs,routed_fs,routed_acc,source_112,source_224,raw_response
1083,question_choices,gpt-5.4-mini,3_ego/ego_50,What did I put in the plastic bag? ,"[""Apples"", ""Bread"", ""Toothpaste"", ""Milk""]",B,"{""choices"": ""[\""Apples\"", \""Bread\"", \""Toothpaste\"", \""Milk\""]"", ""correct_choice"": ""B"", ""question"": ""What did I put in the plastic bag? "", ""video_id"": ""3_ego/ego_50""}",0.0,1.0,route_224,route_224,route_224,0.86,Needs fine visual identification of the item in the bag.,,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Needs fine visual identification of the item in the bag.""}"
1084,question_choices,gpt-5.4-mini,3_ego/ego_50,What did I put in the white dustbin?,"[""Glass waste"", ""Paper waste"", ""Food waste"", ""Plastic waste""]",C,"{""choices"": ""[\""Glass waste\"", \""Paper waste\"", \""Food waste\"", \""Plastic waste\""]"", ""correct_choice"": ""C"", ""question"": ""What did I put in the white dustbin?"", ""video_id"": ""3_ego/ego_50""}",0.0,0.0,tie,route_224,route_224,0.78,"Needs identifying the contents/category of a specific bin, which may depend on visual detail and labels.",,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.78,""reason"":""Needs identifying the contents/category of a specific bin, which may depend on visual detail and labels.""}"
1085,question_choices,gpt-5.4-mini,3_ego/ego_50,What food did I put in the plastic bag?,"[""banana"", ""apple"", ""chicken"", ""bread""]",D,"{""choices"": ""[\""banana\"", \""apple\"", \""chicken\"", \""bread\""]"", ""correct_choice"": ""D"", ""question"": ""What food did I put in the plastic bag?"", ""video_id"": ""3_ego/ego_50""}",1.0,1.0,tie,route_224,route_224,0.86,Needs fine visual identification of the food item in the bag.,,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Needs fine visual identification of the food item in the bag.""}"
1086,question_choices,gpt-5.4-mini,3_ego/ego_50,Where did I put the white cloth?,"[""under the bed"", ""on the shelf"", ""in the closet"", ""in the drawer""]",D,"{""choices"": ""[\""under the bed\"", \""on the shelf\"", \""in the closet\"", \""in the drawer\""]"", ""correct_choice"": ""D"", ""question"": ""Where did I put the white cloth?"", ""video_id"": ""3_ego/ego_50""}",0.0,1.0,route_224,route_224,route_224,0.78,Needs fine visual detail to identify a small white cloth and its exact location.,,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.78,""reason"":""Needs fine visual detail to identify a small white cloth and its exact location.""}"
1087,question_choices,gpt-5.4-mini,3_ego/ego_50,Where did I put the white clothe?,"[""In the kitchen table drawer"", ""In the living room bookshelf"", ""In the bathroom cabinet"", ""In the bedroom closet""]",A,"{""choices"": ""[\""In the kitchen table drawer\"", \""In the living room bookshelf\"", \""In the bathroom cabinet\"", \""In the bedroom closet\""]"", ""correct_choice"": ""A"", ""question"": ""Where did I put the white clothe?"", ""video_id"": ""3_ego/ego_50""}",0.0,0.0,tie,route_112,route_112,0.86,"This asks about a past placement/location in a scene, likely needing broader temporal context rather than fine visual detail.",,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""This asks about a past placement/location in a scene, likely needing broader temporal context rather than fine visual detail.""}"
1088,question_choices,gpt-5.4-mini,3_ego/ego_50,Where did I throw the trash from the plate?,"[""in the dustbin"", ""in the refrigerator"", ""in the sink"", ""on the floor""]",A,"{""choices"": ""[\""in the dustbin\"", \""in the refrigerator\"", \""in the sink\"", \""on the floor\""]"", ""correct_choice"": ""A"", ""question"": ""Where did I throw the trash from the plate?"", ""video_id"": ""3_ego/ego_50""}",0.0,0.0,tie,route_112,route_112,0.86,Requires tracking the action and destination of the trash over time rather than fine visual detail.,,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Requires tracking the action and destination of the trash over time rather than fine visual detail.""}"
1089,question_choices,gpt-5.4-mini,3_ego/ego_50,Where was the baking glove before I hung it on the hook?,"[""in the dishwasher"", ""on the kitchen counter"", ""in the oven"", ""in the refrigerator""]",B,"{""choices"": ""[\""in the dishwasher\"", \""on the kitchen counter\"", \""in the oven\"", \""in the refrigerator\""]"", ""correct_choice"": ""B"", ""question"": ""Where was the baking glove before I hung it on the hook?"", ""video_id"": ""3_ego/ego_50""}",1.0,1.0,tie,route_112,route_112,0.86,Needs temporal context to determine the glove’s prior location before being hung.,,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Needs temporal context to determine the glove’s prior location before being hung.""}"
1090,question_choices,gpt-5.4-mini,3_ego/ego_51,Did I close the oven door?,"[""I don't know"", ""Maybe"", ""Yes"", ""No""]",D,"{""choices"": ""[\""I don't know\"", \""Maybe\"", \""Yes\"", \""No\""]"", ""correct_choice"": ""D"", ""question"": ""Did I close the oven door?"", ""video_id"": ""3_ego/ego_51""}",1.0,1.0,tie,route_112,route_112,0.86,"Requires checking an action outcome over time (whether the door ended up closed), so wider temporal coverage is more useful.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Requires checking an action outcome over time (whether the door ended up closed), so wider temporal coverage is more useful.""}"
1091,question_choices,gpt-5.4-mini,3_ego/ego_51,What did I fill in the pink bowl?,"[""Soup"", ""Milk"", ""Orange juice"", ""Water""]",D,"{""choices"": ""[\""Soup\"", \""Milk\"", \""Orange juice\"", \""Water\""]"", ""correct_choice"": ""D"", ""question"": ""What did I fill in the pink bowl?"", ""video_id"": ""3_ego/ego_51""}",1.0,1.0,tie,route_224,route_224,0.78,Likely needs fine visual color/liquid identification in a bowl.,,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.78,""reason"":""Likely needs fine visual color/liquid identification in a bowl.""}"
1092,question_choices,gpt-5.4-mini,3_ego/ego_51,What did I put in the pet bowl ?,"[""I put a toy in the pet bowl."", ""I put a blanket in the pet bowl."", ""I put water in the pet bowl."", ""I put the small piece of meal in the pet bowl.""]",D,"{""choices"": ""[\""I put a toy in the pet bowl.\"", \""I put a blanket in the pet bowl.\"", \""I put water in the pet bowl.\"", \""I put the small piece of meal in the pet bowl.\""]"", ""correct_choice"": ""D"", ""question"": ""What did I put in the pet bowl ?"", ""video_id"": ""3_ego/ego_51""}",1.0,1.0,tie,route_224,route_224,0.86,"Requires identifying a small object/food item in the bowl, so higher spatial detail is likely needed.",,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Requires identifying a small object/food item in the bowl, so higher spatial detail is likely needed.""}"
1093,question_choices,gpt-5.4-mini,3_ego/ego_51,Where was the Cat before I served the food?,"[""in the room"", ""outside the house"", ""in the kitchen"", ""at the vet""]",A,"{""choices"": ""[\""in the room\"", \""outside the house\"", \""in the kitchen\"", \""at the vet\""]"", ""correct_choice"": ""A"", ""question"": ""Where was the Cat before I served the food?"", ""video_id"": ""3_ego/ego_51""}",1.0,1.0,tie,route_112,route_112,0.86,Needs temporal context to determine the cat’s location before the food was served.,,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Needs temporal context to determine the cat’s location before the food was served.""}"
1094,question_choices,gpt-5.4-mini,3_ego/ego_51,Where was the hand wash ?,"[""The hand wash was in the kitchen"", ""The hand wash was in the living room"", ""The hand wash was in the bathroom"", ""The hand wash was in the bedroom""]",C,"{""choices"": ""[\""The hand wash was in the kitchen\"", \""The hand wash was in the living room\"", \""The hand wash was in the bathroom\"", \""The hand wash was in the bedroom\""]"", ""correct_choice"": ""C"", ""question"": ""Where was the hand wash ?"", ""video_id"": ""3_ego/ego_51""}",0.0,1.0,route_224,route_224,route_224,0.86,"This asks for the location of a small household item, so finer spatial detail is more useful.",,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""This asks for the location of a small household item, so finer spatial detail is more useful.""}"
1095,question_choices,gpt-5.4-mini,3_ego/ego_51,Where was the oven turntable plate before I picked it up ?,"[""The oven turntable was in the oven before I picked it up."", ""The oven turntable was in the refrigerator before I picked it up."", ""The oven turntable was in the microwave before I picked it up."", ""The oven turntable was in the dishwasher before I picked it up.""]",C,"{""choices"": ""[\""The oven turntable was in the oven before I picked it up.\"", \""The oven turntable was in the refrigerator before I picked it up.\"", \""The oven turntable was in the microwave before I picked it up.\"", \""The oven turntable was in the dishwasher before I picked it up.\""]"", ""correct_choice"": ""C"", ""question"": ""Where was the oven turntable plate before I picked it up ?"", ""video_id"": ""3_ego/ego_51""}",0.0,0.0,tie,route_224,route_224,0.86,Requires identifying a specific object and its location; fine visual detail is more likely needed.,,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Requires identifying a specific object and its location; fine visual detail is more likely needed.""}"
1096,question_choices,gpt-5.4-mini,3_ego/ego_51,Where was the plate after I putting a bread slice on it ?,"[""the plate was in the cabinet before i put a bread slice on it."", ""the plate was in the refrigerator before i put a bread slice on it."", ""the plate was in the sink before i put a bread slice on it."", ""the plate was on the floor before i put a bread slice on it.""]",A,"{""choices"": ""[\""the plate was in the cabinet before i put a bread slice on it.\"", \""the plate was in the refrigerator before i put a bread slice on it.\"", \""the plate was in the sink before i put a bread slice on it.\"", \""the plate was on the floor before i put a bread slice on it.\""]"", ""correct_choice"": ""A"", ""question"": ""Where was the plate after I putting a bread slice on it ?"", ""video_id"": ""3_ego/ego_51""}",0.0,0.0,tie,route_112,route_112,0.91,"Requires temporal sequence and object state before/after the action, not fine visual detail.",,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.91,""reason"":""Requires temporal sequence and object state before/after the action, not fine visual detail.""}"
1097,question_choices,gpt-5.4-mini,3_ego/ego_52,Did I see a Pepsi cans ?,"[""Maybe"", ""Yes "", ""No"", ""I'm not sure""]",B,"{""choices"": ""[\""Maybe\"", \""Yes \"", \""No\"", \""I'm not sure\""]"", ""correct_choice"": ""B"", ""question"": ""Did I see a Pepsi cans ?"", ""video_id"": ""3_ego/ego_52""}",0.0,0.0,tie,route_224,route_224,0.93,"Requires identifying a specific brand/logo on a can, which needs finer visual detail.",,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.93,""reason"":""Requires identifying a specific brand/logo on a can, which needs finer visual detail.""}"
1098,question_choices,gpt-5.4-mini,3_ego/ego_52,Did i see a Flower drawing?,"[""Maybe"", ""No"", ""Yes"", ""I'm not sure""]",C,"{""choices"": ""[\""Maybe\"", \""No\"", \""Yes\"", \""I'm not sure\""]"", ""correct_choice"": ""C"", ""question"": ""Did i see a Flower drawing?"", ""video_id"": ""3_ego/ego_52""}",0.0,0.0,tie,route_224,route_224,0.74,"Likely depends on fine visual detail in the frame, such as identifying a drawing.",,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.74,""reason"":""Likely depends on fine visual detail in the frame, such as identifying a drawing.""}"
1099,question_choices,gpt-5.4-mini,3_ego/ego_52,How many paintings were there in the bedroom?,"[""There were two paintings in the bedroom."", ""There were five paintings in the bedroom."", ""There were three paintings in the bedroom."", ""There were eight paintings in the bedroom.""]",C,"{""choices"": ""[\""There were two paintings in the bedroom.\"", \""There were five paintings in the bedroom.\"", \""There were three paintings in the bedroom.\"", \""There were eight paintings in the bedroom.\""]"", ""correct_choice"": ""C"", ""question"": ""How many paintings were there in the bedroom?"", ""video_id"": ""3_ego/ego_52""}",0.0,0.0,tie,route_224,route_224,0.86,"Counts paintings in a room, which needs fine visual inspection of objects.",,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Counts paintings in a room, which needs fine visual inspection of objects.""}"
1100,question_choices,gpt-5.4-mini,3_ego/ego_52,How many were the Pepsi cans on the table ?,"[""There were six Pepsi cans on the table."", ""There were four Pepsi cans on the table."", ""There were two Pepsi cans on the table."", ""There were eight Pepsi cans on the table.""]",B,"{""choices"": ""[\""There were six Pepsi cans on the table.\"", \""There were four Pepsi cans on the table.\"", \""There were two Pepsi cans on the table.\"", \""There were eight Pepsi cans on the table.\""]"", ""correct_choice"": ""B"", ""question"": ""How many were the Pepsi cans on the table ?"", ""video_id"": ""3_ego/ego_52""}",0.0,1.0,route_224,route_224,route_224,0.96,Requires counting small objects and likely fine visual detail.,,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.96,""reason"":""Requires counting small objects and likely fine visual detail.""}"
1101,question_choices,gpt-5.4-mini,3_ego/ego_52,How many were the yoga mats?,"[""There were five yoga mats."", ""There were six yoga mats."", ""There were two yoga mats."", ""There were three yoga mats.""]",D,"{""choices"": ""[\""There were five yoga mats.\"", \""There were six yoga mats.\"", \""There were two yoga mats.\"", \""There were three yoga mats.\""]"", ""correct_choice"": ""D"", ""question"": ""How many were the yoga mats?"", ""video_id"": ""3_ego/ego_52""}",0.0,0.0,tie,route_224,route_224,0.88,Counting yoga mats needs finer spatial detail and object-level inspection.,,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.88,""reason"":""Counting yoga mats needs finer spatial detail and object-level inspection.""}"
1102,question_choices,gpt-5.4-mini,3_ego/ego_52,What instrument did I play ?,"[""The piano instrument I was playing"", ""The guitar instrument I was playing"", ""The violin instrument I was playing"", ""The drums instrument I was playing""]",A,"{""choices"": ""[\""The piano instrument I was playing\"", \""The guitar instrument I was playing\"", \""The violin instrument I was playing\"", \""The drums instrument I was playing\""]"", ""correct_choice"": ""A"", ""question"": ""What instrument did I play ?"", ""video_id"": ""3_ego/ego_52""}",1.0,1.0,tie,route_224,route_224,0.93,Identifying a specific instrument requires fine visual detail.,,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.93,""reason"":""Identifying a specific instrument requires fine visual detail.""}"
1103,question_choices,gpt-5.4-mini,3_ego/ego_52,What picture was drawn in the note book ?,"[""The tree picture was drawn in the note book."", ""The house picture was drawn in the note book."", ""The flower picture was drawn in the note book."", ""The car picture was drawn in the note book.""]",C,"{""choices"": ""[\""The tree picture was drawn in the note book.\"", \""The house picture was drawn in the note book.\"", \""The flower picture was drawn in the note book.\"", \""The car picture was drawn in the note book.\""]"", ""correct_choice"": ""C"", ""question"": ""What picture was drawn in the note book ?"", ""video_id"": ""3_ego/ego_52""}",0.0,0.0,tie,route_224,route_224,0.86,Requires fine visual identification of a drawn picture in a notebook.,,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Requires fine visual identification of a drawn picture in a notebook.""}"
1104,question_choices,gpt-5.4-mini,3_ego/ego_52,What text did I read on the Poster?,"[""Believe in Yourself"", ""Never Give Up"", ""Dream Big"", ""We Can Do It""]",D,"{""choices"": ""[\""Believe in Yourself\"", \""Never Give Up\"", \""Dream Big\"", \""We Can Do It\""]"", ""correct_choice"": ""D"", ""question"": ""What text did I read on the Poster?"", ""video_id"": ""3_ego/ego_52""}",1.0,1.0,tie,route_224,route_224,0.98,Needs fine visual detail to read poster text.,,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.98,""reason"":""Needs fine visual detail to read poster text.""}"
1105,question_choices,gpt-5.4-mini,3_ego/ego_52,What word was written on the banner ?,"[""Dream big"", ""\""We can do it\"" was written on the banner."", ""Believe in yourself"", ""Never give up""]",B,"{""choices"": ""[\""Dream big\"", \""\\\""We can do it\\\"" was written on the banner.\"", \""Believe in yourself\"", \""Never give up\""]"", ""correct_choice"": ""B"", ""question"": ""What word was written on the banner ?"", ""video_id"": ""3_ego/ego_52""}",1.0,1.0,tie,route_224,route_224,0.95,"The question asks to read text on a banner, which needs fine visual detail.",,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.95,""reason"":""The question asks to read text on a banner, which needs fine visual detail.""}"
1106,question_choices,gpt-5.4-mini,3_ego/ego_52,Where was the Tostitos queso Cheese jar?,"[""On the shelf"", ""In the car"", ""In the Fridge"", ""In the pantry""]",C,"{""choices"": ""[\""On the shelf\"", \""In the car\"", \""In the Fridge\"", \""In the pantry\""]"", ""correct_choice"": ""C"", ""question"": ""Where was the Tostitos queso Cheese jar?"", ""video_id"": ""3_ego/ego_52""}",0.0,1.0,route_224,route_224,route_224,0.86,Needs fine visual identification of a specific product and its location.,,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Needs fine visual identification of a specific product and its location.""}"
1107,question_choices,gpt-5.4-mini,3_ego/ego_52,Where was the writing book ?,"[""The writing book was in the drawer."", ""The writing book was on the table."", ""The writing book was on the shelf."", ""The writing book was in the backpack.""]",A,"{""choices"": ""[\""The writing book was in the drawer.\"", \""The writing book was on the table.\"", \""The writing book was on the shelf.\"", \""The writing book was in the backpack.\""]"", ""correct_choice"": ""A"", ""question"": ""Where was the writing book ?"", ""video_id"": ""3_ego/ego_52""}",0.0,0.0,tie,route_224,route_224,0.86,Question asks for the book’s location among nearby objects; likely needs fine spatial detail.,,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Question asks for the book’s location among nearby objects; likely needs fine spatial detail.""}"
1108,question_choices,gpt-5.4-mini,3_ego/ego_53,What did I put in Dustbin ?,"[""Basin waste"", ""Plastic bottle"", ""Paper towel"", ""Food scraps""]",A,"{""choices"": ""[\""Basin waste\"", \""Plastic bottle\"", \""Paper towel\"", \""Food scraps\""]"", ""correct_choice"": ""A"", ""question"": ""What did I put in Dustbin ?"", ""video_id"": ""3_ego/ego_53""}",0.0,0.0,tie,route_224,route_224,0.74,"Question asks to identify a specific object placed in a dustbin, likely requiring fine visual detail.",,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.74,""reason"":""Question asks to identify a specific object placed in a dustbin, likely requiring fine visual detail.""}"
1109,question_choices,gpt-5.4-mini,3_ego/ego_54,What did I see in the vehicle?,"[""tools"", ""clothing"", ""pieces of pipes."", ""food wrappers""]",C,"{""choices"": ""[\""tools\"", \""clothing\"", \""pieces of pipes.\"", \""food wrappers\""]"", ""correct_choice"": ""C"", ""question"": ""What did I see in the vehicle?"", ""video_id"": ""3_ego/ego_54""}",0.0,0.0,tie,route_224,route_224,0.78,"The question asks about a specific object seen inside a vehicle, which likely needs finer visual detail to distinguish among similar items.",,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.78,""reason"":""The question asks about a specific object seen inside a vehicle, which likely needs finer visual detail to distinguish among similar items.""}"
1110,question_choices,gpt-5.4-mini,3_ego/ego_55,How many white buckets were there in the truck?,"[""Six."", ""Ten"", ""None"", ""Three""]",A,"{""choices"": ""[\""Six.\"", \""Ten\"", \""None\"", \""Three\""]"", ""correct_choice"": ""A"", ""question"": ""How many white buckets were there in the truck?"", ""video_id"": ""3_ego/ego_55""}",0.0,0.0,tie,route_224,route_224,0.93,Counts small objects and requires fine visual detail.,,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.93,""reason"":""Counts small objects and requires fine visual detail.""}"
1111,question_choices,gpt-5.4-mini,3_ego/ego_55,Where was the machine before I took it out?,"[""in the garage"", ""inside the storage shed"", ""in the basement"", ""on the roof""]",B,"{""choices"": ""[\""in the garage\"", \""inside the storage shed\"", \""in the basement\"", \""on the roof\""]"", ""correct_choice"": ""B"", ""question"": ""Where was the machine before I took it out?"", ""video_id"": ""3_ego/ego_55""}",1.0,1.0,tie,route_112,route_112,0.86,"Needs temporal context about prior location before removal, not fine visual detail.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Needs temporal context about prior location before removal, not fine visual detail.""}"
1112,question_choices,gpt-5.4-mini,3_ego/ego_56,Where was the coffee container before pouring the coffee?,"[""In the coffee maker"", ""In the refrigerator"", ""In the microwave"", ""In the toaster""]",A,"{""choices"": ""[\""In the coffee maker\"", \""In the refrigerator\"", \""In the microwave\"", \""In the toaster\""]"", ""correct_choice"": ""A"", ""question"": ""Where was the coffee container before pouring the coffee?"", ""video_id"": ""3_ego/ego_56""}",1.0,1.0,tie,route_224,route_224,0.86,"Requires identifying the container and its location before pouring, which depends on fine visual details.",,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Requires identifying the container and its location before pouring, which depends on fine visual details.""}"
1113,question_choices,gpt-5.4-mini,3_ego/ego_57,Did I open the fridge?,"[""no"", ""I don't know"", ""maybe"", ""yes""]",D,"{""choices"": ""[\""no\"", \""I don't know\"", \""maybe\"", \""yes\""]"", ""correct_choice"": ""D"", ""question"": ""Did I open the fridge?"", ""video_id"": ""3_ego/ego_57""}",0.0,0.0,tie,route_112,route_112,0.86,Requires temporal action detection and event sequence rather than fine visual detail.,,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Requires temporal action detection and event sequence rather than fine visual detail.""}"
1114,question_choices,gpt-5.4-mini,3_ego/ego_57,What did I put inside the dustbin ?,"[""compost"", ""laundry"", ""recyclables"", ""garbage ""]",D,"{""choices"": ""[\""compost\"", \""laundry\"", \""recyclables\"", \""garbage \""]"", ""correct_choice"": ""D"", ""question"": ""What did I put inside the dustbin ?"", ""video_id"": ""3_ego/ego_57""}",1.0,1.0,tie,route_112,route_112,0.86,Question asks about an action/object placed in a bin; likely needs broader temporal context to see what was put inside.,,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Question asks about an action/object placed in a bin; likely needs broader temporal context to see what was put inside.""}"
