example_index,input_mode,model,video_id,question,choices,correct_choice,key,acc112,acc224,gold_label,raw_pred_label,pred_label,confidence,reason,parse_error,default_fs,routed_fs,routed_acc,source_112,source_224,raw_response
459,question,gpt-5.4-mini,TJR1oYDDTwg,Why is the king so happy after using the telescope?,"[""Because the king is curious about binoculars"", ""Because he sees his children greeting him"", ""Because he sees the first prize"", ""The villain makes a fool of himself because his sleigh caught fire""]",D,"{""choices"": ""[\""Because the king is curious about binoculars\"", \""Because he sees his children greeting him\"", \""Because he sees the first prize\"", \""The villain makes a fool of himself because his sleigh caught fire\""]"", ""correct_choice"": ""D"", ""question"": ""Why is the king so happy after using the telescope?"", ""video_id"": ""TJR1oYDDTwg""}",0.0,1.0,route_224,route_112,route_112,0.84,"The question asks about a cause-and-effect event in the story, likely needing broader temporal context rather than fine visual detail.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.84,""reason"":""The question asks about a cause-and-effect event in the story, likely needing broader temporal context rather than fine visual detail.""}"
460,question,gpt-5.4-mini,TZ0j6kr4ZJ0,Did the islanders accept help from the outside?,"[""No"", ""Yes"", ""Currently in contact with the outside world"", ""Not sure""]",B,"{""choices"": ""[\""No\"", \""Yes\"", \""Currently in contact with the outside world\"", \""Not sure\""]"", ""correct_choice"": ""B"", ""question"": ""Did the islanders accept help from the outside?"", ""video_id"": ""TZ0j6kr4ZJ0""}",1.0,1.0,tie,route_112,route_112,0.86,The question asks about an event outcome and likely requires broader temporal context about acceptance over time.,,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks about an event outcome and likely requires broader temporal context about acceptance over time.""}"
461,question,gpt-5.4-mini,TZ0j6kr4ZJ0,What are the people holding a torch in their hand doing at night?,"[""They are hiking"", ""They are fishing"", ""They are hunting"", ""They are cooking""]",B,"{""choices"": ""[\""They are hiking\"", \""They are fishing\"", \""They are hunting\"", \""They are cooking\""]"", ""correct_choice"": ""B"", ""question"": ""What are the people holding a torch in their hand doing at night?"", ""video_id"": ""TZ0j6kr4ZJ0""}",0.0,0.0,tie,route_112,route_112,0.86,"The question asks about an action/event at night, which likely depends on temporal context and overall scene understanding more than fine visual detail.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks about an action/event at night, which likely depends on temporal context and overall scene understanding more than fine visual detail.""}"
462,question,gpt-5.4-mini,TZ0j6kr4ZJ0,What color is the oxygen tank that appears the last in the video?,"[""Blue"", ""Red"", ""Black"", ""Yellow""]",D,"{""choices"": ""[\""Blue\"", \""Red\"", \""Black\"", \""Yellow\""]"", ""correct_choice"": ""D"", ""question"": ""What color is the oxygen tank that appears the last in the video?"", ""video_id"": ""TZ0j6kr4ZJ0""}",0.0,0.0,tie,route_224,route_224,0.93,Needs fine visual detail to identify the color of a specific object.,,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.93,""reason"":""Needs fine visual detail to identify the color of a specific object.""}"
463,question,gpt-5.4-mini,TZ0j6kr4ZJ0,What color tops are most of the elementary school students wearing in the video?,"[""Yellow"", ""White"", ""Black"", ""Blue""]",A,"{""choices"": ""[\""Yellow\"", \""White\"", \""Black\"", \""Blue\""]"", ""correct_choice"": ""A"", ""question"": ""What color tops are most of the elementary school students wearing in the video?"", ""video_id"": ""TZ0j6kr4ZJ0""}",1.0,1.0,tie,route_224,route_224,0.88,"Asks about clothing color, which needs finer visual detail.",,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.88,""reason"":""Asks about clothing color, which needs finer visual detail.""}"
464,question,gpt-5.4-mini,TZ0j6kr4ZJ0,What do the people preparing food in the video have in common?,"[""They are females"", ""They sing while cooking"", ""They wear hats"", ""They use the same type of utensils""]",A,"{""choices"": ""[\""They are females\"", \""They sing while cooking\"", \""They wear hats\"", \""They use the same type of utensils\""]"", ""correct_choice"": ""A"", ""question"": ""What do the people preparing food in the video have in common?"", ""video_id"": ""TZ0j6kr4ZJ0""}",1.0,1.0,tie,route_224,route_224,0.62,"The question asks about a shared attribute of people preparing food, likely requiring visual identification of people and their appearance rather than long temporal context.",,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.62,""reason"":""The question asks about a shared attribute of people preparing food, likely requiring visual identification of people and their appearance rather than long temporal context.""}"
465,question,gpt-5.4-mini,TZ0j6kr4ZJ0,What is the intention behind the residents showing the photos in the video?,"[""To inform the audience that some areas here were not submerged by water in the past"", ""To demonstrate their photography hobby"", ""To share memories of their childhood"", ""To showcase their cooking skills""]",A,"{""choices"": ""[\""To inform the audience that some areas here were not submerged by water in the past\"", \""To demonstrate their photography hobby\"", \""To share memories of their childhood\"", \""To showcase their cooking skills\""]"", ""correct_choice"": ""A"", ""question"": ""What is the intention behind the residents showing the photos in the video?"", ""video_id"": ""TZ0j6kr4ZJ0""}",1.0,1.0,tie,route_112,route_112,0.86,The question asks about intention and likely relies on event context and sequence rather than fine visual detail.,,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks about intention and likely relies on event context and sequence rather than fine visual detail.""}"
466,question,gpt-5.4-mini,TZ0j6kr4ZJ0,What is the number of the student trainer that is further away from the camera compared to the 9772 student trainer?,"[""9964"", ""9946"", ""9679"", ""9619""]",D,"{""choices"": ""[\""9964\"", \""9946\"", \""9679\"", \""9619\""]"", ""correct_choice"": ""D"", ""question"": ""What is the number of the student trainer that is further away from the camera compared to the 9772 student trainer?"", ""video_id"": ""TZ0j6kr4ZJ0""}",0.0,0.0,tie,route_224,route_224,0.78,"Requires identifying and comparing specific people by number and relative distance in the frame, which benefits from higher spatial detail.",,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.78,""reason"":""Requires identifying and comparing specific people by number and relative distance in the frame, which benefits from higher spatial detail.""}"
467,question,gpt-5.4-mini,TZ0j6kr4ZJ0,"What is the person doing while passing by the sign that has ""Climate Change Adaptation Support Project Pilot Site"" written on it?","[""Running"", ""Walking"", ""Riding a bicycle"", ""Swimming""]",C,"{""choices"": ""[\""Running\"", \""Walking\"", \""Riding a bicycle\"", \""Swimming\""]"", ""correct_choice"": ""C"", ""question"": ""What is the person doing while passing by the sign that has \""Climate Change Adaptation Support Project Pilot Site\"" written on it?"", ""video_id"": ""TZ0j6kr4ZJ0""}",1.0,0.0,route_112,route_224,route_224,0.86,"The question depends on reading a specific sign and observing the person's action nearby, so higher spatial detail is more useful.",,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""The question depends on reading a specific sign and observing the person's action nearby, so higher spatial detail is more useful.""}"
468,question,gpt-5.4-mini,TZ0j6kr4ZJ0,What is the relation between the girl wearing a school uniform and the woman wearing a floral top and a purple dress?,"[""Mother and daughter"", ""School principle and student"", ""Grandmother and granddaughter"", ""Teacher and student""]",C,"{""choices"": ""[\""Mother and daughter\"", \""School principle and student\"", \""Grandmother and granddaughter\"", \""Teacher and student\""]"", ""correct_choice"": ""C"", ""question"": ""What is the relation between the girl wearing a school uniform and the woman wearing a floral top and a purple dress?"", ""video_id"": ""TZ0j6kr4ZJ0""}",0.0,0.0,tie,route_224,route_224,0.78,Likely needs identifying people and their appearance/clothing to infer relation.,,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.78,""reason"":""Likely needs identifying people and their appearance/clothing to infer relation.""}"
469,question,gpt-5.4-mini,TZ0j6kr4ZJ0,What type of melon is cut?,"[""Honeydew"", ""Pumpkin"", ""Cantaloupe"", ""Watermelon""]",C,"{""choices"": ""[\""Honeydew\"", \""Pumpkin\"", \""Cantaloupe\"", \""Watermelon\""]"", ""correct_choice"": ""C"", ""question"": ""What type of melon is cut?"", ""video_id"": ""TZ0j6kr4ZJ0""}",0.0,0.0,tie,route_224,route_224,0.86,Requires identifying a specific object type from visual detail.,,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Requires identifying a specific object type from visual detail.""}"
470,question,gpt-5.4-mini,TZ0j6kr4ZJ0,Where do the elementary school students sit when the teacher is teaching?,"[""They sit on tables"", ""They sit on chairs"", ""They sit on the floor"", ""They stand""]",C,"{""choices"": ""[\""They sit on tables\"", \""They sit on chairs\"", \""They sit on the floor\"", \""They stand\""]"", ""correct_choice"": ""C"", ""question"": ""Where do the elementary school students sit when the teacher is teaching?"", ""video_id"": ""TZ0j6kr4ZJ0""}",1.0,1.0,tie,route_112,route_112,0.86,"Question asks about general scene layout and student seating during teaching, which likely needs broader temporal context rather than fine detail.",,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Question asks about general scene layout and student seating during teaching, which likely needs broader temporal context rather than fine detail.""}"
471,question,gpt-5.4-mini,TZ0j6kr4ZJ0,Where is the person with the number 9615 on their chest being interviewed in the video?,"[""At the beach"", ""In the kitchen"", ""In the dormitory"", ""In the forest""]",C,"{""choices"": ""[\""At the beach\"", \""In the kitchen\"", \""In the dormitory\"", \""In the forest\""]"", ""correct_choice"": ""C"", ""question"": ""Where is the person with the number 9615 on their chest being interviewed in the video?"", ""video_id"": ""TZ0j6kr4ZJ0""}",0.0,0.0,tie,route_224,route_224,0.86,Needs identifying a specific person by chest number and likely reading visual details to locate the interview setting.,,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Needs identifying a specific person by chest number and likely reading visual details to locate the interview setting.""}"
472,question,gpt-5.4-mini,TZ0j6kr4ZJ0,Which fruit is shown in the video?,"[""Coconut"", ""Cherry"", ""Apple"", ""Blueberry""]",A,"{""choices"": ""[\""Coconut\"", \""Cherry\"", \""Apple\"", \""Blueberry\""]"", ""correct_choice"": ""A"", ""question"": ""Which fruit is shown in the video?"", ""video_id"": ""TZ0j6kr4ZJ0""}",1.0,1.0,tie,route_224,route_224,0.93,Identifying a fruit requires fine visual detail and object recognition.,,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.93,""reason"":""Identifying a fruit requires fine visual detail and object recognition.""}"
473,question,gpt-5.4-mini,TZ0j6kr4ZJ0,Why is there so much water on the road in the video?,"[""Because rising sea levels caused the water to inundate the road"", ""Due to a burst pipe"", ""Because of melting ice"", ""Because of heavy rainfall""]",A,"{""choices"": ""[\""Because rising sea levels caused the water to inundate the road\"", \""Due to a burst pipe\"", \""Because of melting ice\"", \""Because of heavy rainfall\""]"", ""correct_choice"": ""A"", ""question"": ""Why is there so much water on the road in the video?"", ""video_id"": ""TZ0j6kr4ZJ0""}",1.0,1.0,tie,route_112,route_112,0.88,"The question asks about the cause of a scene over time, which likely depends on broader context and events rather than fine visual detail.",,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.88,""reason"":""The question asks about the cause of a scene over time, which likely depends on broader context and events rather than fine visual detail.""}"
474,question,gpt-5.4-mini,TiQBTesZUJQ,"One of the woman give the reporter a kind of beverage in a glass cup, that is ___.","[""Voldka"", ""Sparkling water"", ""Spirte"", ""Rice wine""]",D,"{""choices"": ""[\""Voldka\"", \""Sparkling water\"", \""Spirte\"", \""Rice wine\""]"", ""correct_choice"": ""D"", ""question"": ""One of the woman give the reporter a kind of beverage in a glass cup, that is ___."", ""video_id"": ""TiQBTesZUJQ""}",1.0,1.0,tie,route_224,route_224,0.84,Needs fine visual detail to identify the beverage in the glass cup.,,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.84,""reason"":""Needs fine visual detail to identify the beverage in the glass cup.""}"
475,question,gpt-5.4-mini,TiQBTesZUJQ,The video contains lots of ___ clips.,"[""Marine"", ""Plateau"", ""Rain forest"", ""Forest""]",C,"{""choices"": ""[\""Marine\"", \""Plateau\"", \""Rain forest\"", \""Forest\""]"", ""correct_choice"": ""C"", ""question"": ""The video contains lots of ___ clips."", ""video_id"": ""TiQBTesZUJQ""}",1.0,1.0,tie,route_112,route_112,0.86,"The question asks about overall video content and likely temporal pattern, not fine visual detail.",,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks about overall video content and likely temporal pattern, not fine visual detail.""}"
476,question,gpt-5.4-mini,TiQBTesZUJQ,There is a close-up scene of a woman doing something on a leaf. She is ___.,"[""Making a fire"", ""Peeling a tree"", ""Sharpening a knife"", ""Making a food""]",A,"{""choices"": ""[\""Making a fire\"", \""Peeling a tree\"", \""Sharpening a knife\"", \""Making a food\""]"", ""correct_choice"": ""A"", ""question"": ""There is a close-up scene of a woman doing something on a leaf. She is ___."", ""video_id"": ""TiQBTesZUJQ""}",0.0,0.0,tie,route_224,route_224,0.74,Close-up scene suggests fine visual detail is important to identify what the woman is doing on the leaf.,,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.74,""reason"":""Close-up scene suggests fine visual detail is important to identify what the woman is doing on the leaf.""}"
477,question,gpt-5.4-mini,TiQBTesZUJQ,There is a scene of of cutting trees to get the sap in the video. Immediately after it there is a scene of man's arm. What's tattooed on the man's arm?,"[""A skull and bones"", ""A cat"", ""A word"", ""A Dog""]",A,"{""choices"": ""[\""A skull and bones\"", \""A cat\"", \""A word\"", \""A Dog\""]"", ""correct_choice"": ""A"", ""question"": ""There is a scene of of cutting trees to get the sap in the video. Immediately after it there is a scene of man's arm. What's tattooed on the man's arm?"", ""video_id"": ""TiQBTesZUJQ""}",1.0,1.0,tie,route_224,route_224,0.86,"The question asks about a tattoo on a man's arm, which requires fine visual detail and close inspection.",,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""The question asks about a tattoo on a man's arm, which requires fine visual detail and close inspection.""}"
478,question,gpt-5.4-mini,TiQBTesZUJQ,What kind of transportation do the people carry on the boat?,"[""Car"", ""Bike"", ""Motocycle"", ""Skateboard""]",C,"{""choices"": ""[\""Car\"", \""Bike\"", \""Motocycle\"", \""Skateboard\""]"", ""correct_choice"": ""C"", ""question"": ""What kind of transportation do the people carry on the boat?"", ""video_id"": ""TiQBTesZUJQ""}",1.0,1.0,tie,route_224,route_224,0.62,"Likely needs identifying the carried transportation object on the boat, which is a fine visual detail.",,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.62,""reason"":""Likely needs identifying the carried transportation object on the boat, which is a fine visual detail.""}"
479,question,gpt-5.4-mini,TiQBTesZUJQ,What kind of transportation does the reporter use to leave the tribe?,"[""Boat"", ""Bike"", ""Motorcycle"", ""Car""]",D,"{""choices"": ""[\""Boat\"", \""Bike\"", \""Motorcycle\"", \""Car\""]"", ""correct_choice"": ""D"", ""question"": ""What kind of transportation does the reporter use to leave the tribe?"", ""video_id"": ""TiQBTesZUJQ""}",0.0,0.0,tie,route_112,route_112,0.88,"The question asks about an event/action in the story (how the reporter leaves), which likely depends on temporal context more than fine visual detail.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.88,""reason"":""The question asks about an event/action in the story (how the reporter leaves), which likely depends on temporal context more than fine visual detail.""}"
480,question,gpt-5.4-mini,TiQBTesZUJQ,What might the reporter do?,"[""Plan to visit the Penan tribe in the near future"", ""Plan to live in the Penan tribe in the distant future"", ""Plan to live in the Penan tribe in the near future"", ""Plan to visit the Penan tribe in the more distant future""]",D,"{""choices"": ""[\""Plan to visit the Penan tribe in the near future\"", \""Plan to live in the Penan tribe in the distant future\"", \""Plan to live in the Penan tribe in the near future\"", \""Plan to visit the Penan tribe in the more distant future\""]"", ""correct_choice"": ""D"", ""question"": ""What might the reporter do?"", ""video_id"": ""TiQBTesZUJQ""}",1.0,0.0,route_112,route_112,route_112,0.86,"The question asks about likely action in the video, which usually depends on temporal context and event progression rather than fine visual detail.",,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks about likely action in the video, which usually depends on temporal context and event progression rather than fine visual detail.""}"
481,question,gpt-5.4-mini,TiQBTesZUJQ,"What tool do people use to pick up a sticky, white to transparent food substance?","[""Chopsticks"", ""Spoon"", ""Spatulas"", ""Syringes""]",A,"{""choices"": ""[\""Chopsticks\"", \""Spoon\"", \""Spatulas\"", \""Syringes\""]"", ""correct_choice"": ""A"", ""question"": ""What tool do people use to pick up a sticky, white to transparent food substance?"", ""video_id"": ""TiQBTesZUJQ""}",1.0,1.0,tie,route_224,route_224,0.78,"The question asks about identifying a specific tool and a visually distinctive food substance, which likely depends on fine visual detail.",,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.78,""reason"":""The question asks about identifying a specific tool and a visually distinctive food substance, which likely depends on fine visual detail.""}"
482,question,gpt-5.4-mini,TiQBTesZUJQ,When do animals move out?,"[""Noon"", ""Night"", ""Early morning"", ""Morning""]",B,"{""choices"": ""[\""Noon\"", \""Night\"", \""Early morning\"", \""Morning\""]"", ""correct_choice"": ""B"", ""question"": ""When do animals move out?"", ""video_id"": ""TiQBTesZUJQ""}",1.0,1.0,tie,route_112,route_112,0.86,"The question asks about timing of an event in the video, which likely depends on temporal order and broader context.",,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks about timing of an event in the video, which likely depends on temporal order and broader context.""}"
483,question,gpt-5.4-mini,TiQBTesZUJQ,___ is an insect appears in the video.,"[""Mantis"", ""Scorpion"", ""Spider"", ""Cockroach""]",B,"{""choices"": ""[\""Mantis\"", \""Scorpion\"", \""Spider\"", \""Cockroach\""]"", ""correct_choice"": ""B"", ""question"": ""___ is an insect appears in the video."", ""video_id"": ""TiQBTesZUJQ""}",0.0,0.0,tie,route_224,route_224,0.62,"The question asks to identify an insect, which usually depends on fine visual details and object identity.",,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.62,""reason"":""The question asks to identify an insect, which usually depends on fine visual details and object identity.""}"
484,question,gpt-5.4-mini,USfvmoalqsw,How many percentage of the land is covered in forest mentioned in the video?,"[""60"", ""70"", ""40"", ""50""]",B,"{""choices"": ""[\""60\"", \""70\"", \""40\"", \""50\""]"", ""correct_choice"": ""B"", ""question"": ""How many percentage of the land is covered in forest mentioned in the video?"", ""video_id"": ""USfvmoalqsw""}",1.0,1.0,tie,route_224,route_224,0.78,"Asks for a specific percentage mentioned in the video, likely requiring reading or hearing a precise detail.",,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.78,""reason"":""Asks for a specific percentage mentioned in the video, likely requiring reading or hearing a precise detail.""}"
485,question,gpt-5.4-mini,USfvmoalqsw,What color of the jacket does Sophia wear when she sees the crane status?,"[""Pink"", ""Black"", ""White"", ""Blue""]",A,"{""choices"": ""[\""Pink\"", \""Black\"", \""White\"", \""Blue\""]"", ""correct_choice"": ""A"", ""question"": ""What color of the jacket does Sophia wear when she sees the crane status?"", ""video_id"": ""USfvmoalqsw""}",1.0,0.0,route_112,route_224,route_224,0.93,"Asks about a specific clothing color, which needs fine visual detail.",,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.93,""reason"":""Asks about a specific clothing color, which needs fine visual detail.""}"
486,question,gpt-5.4-mini,USfvmoalqsw,What does the vlogger do after he tries a traditional hat and before he visits the white and red building?,"[""He visits the zoo, walks in the forest, talks to a boy in green shirt in the forest and visits a local market"", ""He visits the zoo, walks in the forest, visits a local market and talks to a boy in green shirt in the market"", ""He walks in the forest, visits a local market, visits the zoo, and talks to a boy in green shirt in the zoo"", ""He walks in the forest, visits the zoo, visits a local market and talks to a boy in green shirt in the market""]",B,"{""choices"": ""[\""He visits the zoo, walks in the forest, talks to a boy in green shirt in the forest and visits a local market\"", \""He visits the zoo, walks in the forest, visits a local market and talks to a boy in green shirt in the market\"", \""He walks in the forest, visits a local market, visits the zoo, and talks to a boy in green shirt in the zoo\"", \""He walks in the forest, visits the zoo, visits a local market and talks to a boy in green shirt in the market\""]"", ""correct_choice"": ""B"", ""question"": ""What does the vlogger do after he tries a traditional hat and before he visits the white and red building?"", ""video_id"": ""USfvmoalqsw""}",0.0,0.0,tie,route_112,route_112,0.86,"The question asks about action order across multiple events, so wider temporal coverage is more useful.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks about action order across multiple events, so wider temporal coverage is more useful.""}"
487,question,gpt-5.4-mini,USfvmoalqsw,What happens between the vlogger's arrive and exit the airport?,"[""Picks up the luggage, buys a simcard, checks the currency, go pass the boarder protection"", ""Picks up the luggage, buys a simcard"", ""Picks up the luggage, buys a simcard, checks the currency"", ""Picks up the luggage, checks the currency""]",B,"{""choices"": ""[\""Picks up the luggage, buys a simcard, checks the currency, go pass the boarder protection\"", \""Picks up the luggage, buys a simcard\"", \""Picks up the luggage, buys a simcard, checks the currency\"", \""Picks up the luggage, checks the currency\""]"", ""correct_choice"": ""B"", ""question"": ""What happens between the vlogger's arrive and exit the airport?"", ""video_id"": ""USfvmoalqsw""}",0.0,0.0,tie,route_112,route_112,0.95,"Asks about events between arrival and exit, so wider temporal coverage is more useful.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.95,""reason"":""Asks about events between arrival and exit, so wider temporal coverage is more useful.""}"
488,question,gpt-5.4-mini,USfvmoalqsw,What happens between the vlogger's leave from the clothing shop and before the Bhutan promotional video?,"[""He goes pass a bridge that is above a river, takes picture in front of a temple, goes to his hotel, checks the hotel and eats lunch"", ""He goes pass a bridge that is above a river, takes picture in front of a temple, drives the car back to his hotel by himself, checks the hotel and eats lunch"", ""He takes picture in front of a temple, goes pass a bridge that is above a river, goes to his hotel, checks the hotel and eats lunch"", ""He takes picture in front of a temple, goes pass a bridge that is above a river, drives the car back to his hotel by himself, checks the hotel and eats lunch""]",C,"{""choices"": ""[\""He goes pass a bridge that is above a river, takes picture in front of a temple, goes to his hotel, checks the hotel and eats lunch\"", \""He goes pass a bridge that is above a river, takes picture in front of a temple, drives the car back to his hotel by himself, checks the hotel and eats lunch\"", \""He takes picture in front of a temple, goes pass a bridge that is above a river, goes to his hotel, checks the hotel and eats lunch\"", \""He takes picture in front of a temple, goes pass a bridge that is above a river, drives the car back to his hotel by himself, checks the hotel and eats lunch\""]"", ""correct_choice"": ""C"", ""question"": ""What happens between the vlogger's leave from the clothing shop and before the Bhutan promotional video?"", ""video_id"": ""USfvmoalqsw""}",0.0,0.0,tie,route_112,route_112,0.91,"Asks about events between two points in the video, so wider temporal coverage is more useful.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.91,""reason"":""Asks about events between two points in the video, so wider temporal coverage is more useful.""}"
